Date,Key,NewCases,NewDeaths,NewMild,NewSevere,NewCritical,CurrentlyMild,CurrentlySevere,CurrentlyCritical
2020-04-08,MX_NLE,5,0,4,1,0,16,5,2
2020-04-09,MX_NLE,9,1,7,1,0,18,6,3
2020-04-10,MX_NLE,3,0,2,0,0,20,6,3
2020-04-11,MX_NLE,9,0,7,1,0,25,7,3
2020-04-12,MX_NLE,5,0,4,1,0,26,7,3
2020-04-13,MX_NLE,8,0,6,1,0,31,8,3
2020-04-14,MX_NLE,4,0,3,1,0,34,8,3
2020-04-15,MX_NLE,14,0,11,2,1,42,10,4
2020-04-16,MX_NLE,9,0,7,1,0,42,11,4
2020-04-17,MX_NLE,0,0,0,0,0,39,10,4
2020-04-18,MX_NLE,13,1,10,2,1,42,12,4
2020-04-19,MX_NLE,12,0,10,2,1,48,14,5
2020-04-20,MX_NLE,18,0,14,3,1,56,16,6
2020-04-21,MX_NLE,1,0,1,0,0,54,14,6
2020-04-22,MX_NLE,18,0,14,3,1,57,17,6
2020-04-23,MX_NLE,38,1,30,6,2,80,21,8
2020-04-24,MX_NLE,11,2,9,2,1,89,22,8
2020-04-25,MX_NLE,12,0,10,2,1,88,22,9
2020-04-26,MX_NLE,5,0,4,1,0,82,23,8
2020-04-27,MX_NLE,8,1,6,1,0,74,22,9
2020-04-28,MX_NLE,15,2,12,2,1,86,23,9
2020-04-29,MX_NLE,14,1,11,2,1,82,25,9
2020-04-30,MX_NLE,22,3,18,3,1,70,26,10
2020-05-01,MX_NLE,30,1,24,4,2,85,29,11
2020-05-02,MX_NLE,39,2,31,6,2,106,32,13
2020-05-03,MX_NLE,13,1,10,2,1,113,34,13
2020-05-04,MX_NLE,23,3,18,3,1,125,34,13
2020-05-05,MX_NLE,27,2,22,4,1,134,33,14
2020-05-06,MX_NLE,42,3,34,6,2,157,37,16
2020-05-07,MX_NLE,54,4,43,8,3,182,44,18
2020-05-08,MX_NLE,35,1,28,5,2,186,48,18
2020-05-09,MX_NLE,7,0,6,1,0,161,48,17
2020-05-10,MX_NLE,34,0,27,5,2,178,51,18
2020-05-11,MX_NLE,22,0,18,3,1,177,52,19
2020-05-12,MX_NLE,22,3,18,3,1,173,52,20
2020-05-13,MX_NLE,30,3,24,4,2,163,52,21
2020-02-07,MX_OAX,0,0,0,0,0,0,0,0
2020-02-08,MX_OAX,0,0,0,0,0,0,0,0
2020-02-09,MX_OAX,0,0,0,0,0,0,0,0
2020-02-10,MX_OAX,0,0,0,0,0,0,0,0
2020-02-11,MX_OAX,0,0,0,0,0,0,0,0
2020-02-12,MX_OAX,0,0,0,0,0,0,0,0
2020-02-13,MX_OAX,0,0,0,0,0,0,0,0
2020-02-14,MX_OAX,0,0,0,0,0,0,0,0
2020-02-15,MX_OAX,0,0,0,0,0,0,0,0
2020-02-16,MX_OAX,0,0,0,0,0,0,0,0
2020-02-17,MX_OAX,0,0,0,0,0,0,0,0
2020-02-18,MX_OAX,0,0,0,0,0,0,0,0
2020-02-19,MX_OAX,0,0,0,0,0,0,0,0
2020-02-20,MX_OAX,0,0,0,0,0,0,0,0
2020-02-21,MX_OAX,0,0,0,0,0,0,0,0
2020-02-22,MX_OAX,0,0,0,0,0,0,0,0
2020-02-23,MX_OAX,0,0,0,0,0,0,0,0
2020-02-24,MX_OAX,0,0,0,0,0,0,0,0
2020-02-25,MX_OAX,0,0,0,0,0,0,0,0
2020-02-26,MX_OAX,0,0,0,0,0,0,0,0
2020-02-27,MX_OAX,0,0,0,0,0,0,0,0
2020-02-28,MX_OAX,0,0,0,0,0,0,0,0
2020-02-29,MX_OAX,0,0,0,0,0,0,0,0
2020-03-01,MX_OAX,0,0,0,0,0,0,0,0
2020-03-02,MX_OAX,0,0,0,0,0,0,0,0
2020-03-03,MX_OAX,0,0,0,0,0,0,0,0
2020-03-04,MX_OAX,0,0,0,0,0,0,0,0
2020-03-05,MX_OAX,0,0,0,0,0,0,0,0
2020-03-06,MX_OAX,0,0,0,0,0,0,0,0
2020-03-07,MX_OAX,0,0,0,0,0,0,0,0
2020-03-08,MX_OAX,0,0,0,0,0,0,0,0
2020-03-09,MX_OAX,0,0,0,0,0,0,0,0
2020-03-10,MX_OAX,0,0,0,0,0,0,0,0
2020-03-11,MX_OAX,0,0,0,0,0,0,0,0
2020-03-12,MX_OAX,0,0,0,0,0,0,0,0
2020-03-13,MX_OAX,0,0,0,0,0,0,0,0
2020-03-14,MX_OAX,2,0,2,0,0,2,0,0
2020-03-15,MX_OAX,0,0,0,0,0,2,0,0
2020-03-16,MX_OAX,0,0,0,0,0,2,0,0
2020-03-17,MX_OAX,0,0,0,0,0,2,0,0
2020-03-18,MX_OAX,0,0,0,0,0,2,0,0
2020-03-19,MX_OAX,0,0,0,0,0,2,0,0
2020-03-20,MX_OAX,0,0,0,0,0,2,0,0
2020-03-21,MX_OAX,0,0,0,0,0,0,0,0
2020-03-22,MX_OAX,1,0,1,0,0,1,0,0
2020-03-23,MX_OAX,1,0,1,0,0,2,1,0
2020-03-24,MX_OAX,0,0,0,0,0,2,1,0
2020-03-25,MX_OAX,3,0,2,0,0,4,1,0
2020-03-26,MX_OAX,1,0,1,0,0,5,1,0
2020-03-27,MX_OAX,3,0,2,0,0,7,1,1
2020-03-28,MX_OAX,1,0,1,0,0,8,1,1
2020-03-29,MX_OAX,2,0,2,0,0,9,2,1
2020-03-30,MX_OAX,0,1,0,0,0,8,2,1
2020-03-31,MX_OAX,0,0,0,0,0,8,2,1
2020-04-01,MX_OAX,8,0,6,1,0,12,3,1
2020-04-02,MX_OAX,0,0,0,0,0,11,3,1
2020-04-03,MX_OAX,0,0,0,0,0,9,3,1
2020-04-04,MX_OAX,0,0,0,0,0,8,3,1
2020-04-05,MX_OAX,3,0,2,0,0,9,3,1
2020-04-06,MX_OAX,2,0,2,0,0,10,3,1
2020-04-07,MX_OAX,8,0,6,1,0,17,4,2
2020-04-08,MX_OAX,2,0,2,0,0,12,4,2
2020-04-09,MX_OAX,3,0,2,0,0,14,4,2
2020-04-10,MX_OAX,1,1,1,0,0,15,4,2
2020-04-11,MX_OAX,2,0,2,0,0,17,4,2
2020-04-12,MX_OAX,0,1,0,0,0,14,4,2
2020-04-13,MX_OAX,1,1,1,0,0,14,3,2
2020-04-14,MX_OAX,2,1,2,0,0,9,4,2
2020-04-15,MX_OAX,4,0,3,1,0,10,4,2
2020-04-16,MX_OAX,3,0,2,0,0,10,5,2
2020-04-17,MX_OAX,3,0,2,0,0,12,5,2
2020-04-18,MX_OAX,6,1,5,1,0,15,5,2
2020-04-19,MX_OAX,1,0,1,0,0,16,4,2
2020-04-20,MX_OAX,6,0,5,1,0,20,5,2
2020-04-21,MX_OAX,3,1,2,0,0,21,5,2
2020-04-22,MX_OAX,8,1,6,1,0,24,6,2
2020-04-23,MX_OAX,6,1,5,1,0,26,6,2
2020-04-24,MX_OAX,1,2,1,0,0,25,7,2
2020-04-25,MX_OAX,15,2,12,2,1,32,9,3
2020-04-26,MX_OAX,3,2,2,0,0,34,9,3
2020-04-27,MX_OAX,11,0,9,2,1,38,10,4
2020-04-28,MX_OAX,3,2,2,0,0,38,10,4
2020-04-29,MX_OAX,9,1,7,1,0,38,11,4
2020-04-30,MX_OAX,8,1,6,1,0,40,11,4
2020-05-01,MX_OAX,9,1,7,1,0,46,12,5
2020-05-02,MX_OAX,17,2,14,3,1,48,14,5
2020-05-03,MX_OAX,2,1,2,0,0,47,14,5
2020-05-04,MX_OAX,6,1,5,1,0,43,14,5
2020-05-05,MX_OAX,12,3,10,2,1,50,14,6
2020-05-06,MX_OAX,15,3,12,2,1,55,16,6
2020-05-07,MX_OAX,10,2,8,2,0,57,16,6
2020-05-08,MX_OAX,6,5,5,1,0,54,16,6
2020-05-09,MX_OAX,8,3,6,1,0,47,16,7
2020-05-10,MX_OAX,23,5,18,3,1,64,19,7
2020-05-11,MX_OAX,8,0,6,1,0,66,19,7
2020-05-12,MX_OAX,13,6,10,2,1,66,19,7
2020-05-13,MX_OAX,20,3,16,3,1,70,21,8
2020-02-07,MX_PUE,0,0,0,0,0,0,0,0
2020-02-08,MX_PUE,0,0,0,0,0,0,0,0
2020-02-09,MX_PUE,0,0,0,0,0,0,0,0
2020-02-10,MX_PUE,0,0,0,0,0,0,0,0
2020-02-11,MX_PUE,0,0,0,0,0,0,0,0
2020-02-12,MX_PUE,0,0,0,0,0,0,0,0
2020-02-13,MX_PUE,0,0,0,0,0,0,0,0
2020-02-14,MX_PUE,0,0,0,0,0,0,0,0
2020-02-15,MX_PUE,0,0,0,0,0,0,0,0
2020-02-16,MX_PUE,0,0,0,0,0,0,0,0
2020-02-17,MX_PUE,0,0,0,0,0,0,0,0
2020-02-18,MX_PUE,0,0,0,0,0,0,0,0
2020-02-19,MX_PUE,0,0,0,0,0,0,0,0
2020-02-20,MX_PUE,0,0,0,0,0,0,0,0
2020-02-21,MX_PUE,0,0,0,0,0,0,0,0
2020-02-22,MX_PUE,0,0,0,0,0,0,0,0
2020-02-23,MX_PUE,0,0,0,0,0,0,0,0
2020-02-24,MX_PUE,0,0,0,0,0,0,0,0
2020-02-25,MX_PUE,0,0,0,0,0,0,0,0
2020-02-26,MX_PUE,0,0,0,0,0,0,0,0
2020-02-27,MX_PUE,0,0,0,0,0,0,0,0
2020-02-28,MX_PUE,0,0,0,0,0,0,0,0
2020-02-29,MX_PUE,0,0,0,0,0,0,0,0
2020-03-01,MX_PUE,0,0,0,0,0,0,0,0
2020-03-02,MX_PUE,0,0,0,0,0,0,0,0
2020-03-03,MX_PUE,0,0,0,0,0,0,0,0
2020-03-04,MX_PUE,0,0,0,0,0,0,0,0
2020-03-05,MX_PUE,0,0,0,0,0,0,0,0
2020-03-06,MX_PUE,0,0,0,0,0,0,0,0
2020-03-07,MX_PUE,0,0,0,0,0,0,0,0
2020-03-08,MX_PUE,0,0,0,0,0,0,0,0
2020-03-09,MX_PUE,0,0,0,0,0,0,0,0
2020-03-10,MX_PUE,0,0,0,0,0,0,0,0
2020-03-11,MX_PUE,1,0,1,0,0,1,0,0
2020-03-12,MX_PUE,0,0,0,0,0,1,0,0
2020-03-13,MX_PUE,1,0,1,0,0,2,0,0
2020-03-14,MX_PUE,1,0,1,0,0,2,0,0
2020-03-15,MX_PUE,3,0,2,0,0,5,1,0
2020-03-16,MX_PUE,2,0,2,0,0,6,1,0
2020-03-17,MX_PUE,1,0,1,0,0,7,1,0
2020-03-18,MX_PUE,0,0,0,0,0,6,1,0
2020-03-19,MX_PUE,2,0,2,0,0,8,2,1
2020-03-20,MX_PUE,3,0,2,0,0,10,2,1
2020-03-21,MX_PUE,2,0,2,0,0,10,2,1
2020-03-22,MX_PUE,0,0,0,0,0,8,2,1
2020-03-23,MX_PUE,0,0,0,0,0,6,2,1
2020-03-24,MX_PUE,6,0,5,1,0,10,3,1
2020-03-25,MX_PUE,12,0,10,2,1,20,5,2
2020-03-26,MX_PUE,11,0,9,2,1,27,6,2
2020-03-27,MX_PUE,6,0,5,1,0,30,7,2
2020-03-28,MX_PUE,1,0,1,0,0,29,7,2
2020-03-29,MX_PUE,14,1,11,2,1,40,9,3
2020-03-30,MX_PUE,10,0,8,2,0,48,10,4
2020-03-31,MX_PUE,5,0,4,1,0,47,10,4
2020-04-01,MX_PUE,16,0,13,2,1,50,12,4
2020-04-02,MX_PUE,3,0,2,0,0,44,13,5
2020-04-03,MX_PUE,9,0,7,1,0,46,14,5
2020-04-04,MX_PUE,16,0,13,2,1,58,16,6
2020-04-05,MX_PUE,22,0,18,3,1,65,19,7
2020-04-06,MX_PUE,9,1,7,1,0,64,18,7
2020-04-07,MX_PUE,23,2,18,3,1,78,20,8
2020-04-08,MX_PUE,4,5,3,1,0,69,20,8
2020-04-09,MX_PUE,15,1,12,2,1,78,22,8
2020-04-10,MX_PUE,16,5,13,2,1,84,22,8
2020-04-11,MX_PUE,29,3,23,4,1,94,25,10
2020-04-12,MX_PUE,13,2,10,2,1,87,26,10
2020-04-13,MX_PUE,13,2,10,2,1,90,26,10
2020-04-14,MX_PUE,7,5,6,1,0,78,26,10
2020-04-15,MX_PUE,15,4,12,2,1,86,27,10
2020-04-16,MX_PUE,14,1,11,2,1,86,27,10
2020-04-17,MX_PUE,9,5,7,1,0,80,25,11
2020-04-18,MX_PUE,16,3,13,2,1,70,26,11
2020-04-19,MX_PUE,22,1,18,3,1,77,26,11
2020-04-20,MX_PUE,8,4,6,1,0,73,27,11
2020-04-21,MX_PUE,22,8,18,3,1,85,28,11
2020-04-22,MX_PUE,4,3,3,1,0,76,26,10
2020-04-23,MX_PUE,29,5,23,4,1,88,26,12
2020-04-24,MX_PUE,41,1,33,6,2,114,30,13
2020-04-25,MX_PUE,30,3,24,4,2,125,33,14
2020-04-26,MX_PUE,28,0,22,4,1,130,36,14
2020-04-27,MX_PUE,42,0,34,6,2,157,40,15
2020-04-28,MX_PUE,30,10,24,4,2,163,42,16
2020-04-29,MX_PUE,39,6,31,6,2,191,47,17
2020-04-30,MX_PUE,17,5,14,3,1,182,47,18
2020-05-01,MX_PUE,75,2,60,11,4,209,55,21
2020-05-02,MX_PUE,48,4,38,7,2,223,61,23
2020-05-03,MX_PUE,50,10,40,8,2,241,65,24
2020-05-04,MX_PUE,37,4,30,6,2,237,70,25
2020-05-05,MX_PUE,41,7,33,6,2,246,72,27
2020-05-06,MX_PUE,34,3,27,5,2,242,71,27
2020-05-07,MX_PUE,50,8,40,8,2,268,74,30
2020-05-08,MX_PUE,53,5,42,8,3,250,77,31
2020-05-09,MX_PUE,46,16,37,7,2,249,78,31
2020-05-10,MX_PUE,7,0,6,1,0,214,75,30
2020-05-11,MX_PUE,51,1,41,8,3,226,76,31
2020-05-12,MX_PUE,52,14,42,8,3,234,82,32
2020-05-13,MX_PUE,40,5,32,6,2,239,76,32
2020-02-07,MX_QUE,0,0,0,0,0,0,0,0
2020-02-08,MX_QUE,0,0,0,0,0,0,0,0
2020-02-09,MX_QUE,0,0,0,0,0,0,0,0
2020-02-10,MX_QUE,0,0,0,0,0,0,0,0
2020-02-11,MX_QUE,0,0,0,0,0,0,0,0
2020-02-12,MX_QUE,0,0,0,0,0,0,0,0
2020-02-13,MX_QUE,0,0,0,0,0,0,0,0
2020-02-14,MX_QUE,0,0,0,0,0,0,0,0
2020-02-15,MX_QUE,0,0,0,0,0,0,0,0
2020-02-16,MX_QUE,0,0,0,0,0,0,0,0
2020-02-17,MX_QUE,0,0,0,0,0,0,0,0
2020-02-18,MX_QUE,0,0,0,0,0,0,0,0
2020-02-19,MX_QUE,0,0,0,0,0,0,0,0
2020-02-20,MX_QUE,0,0,0,0,0,0,0,0
2020-02-21,MX_QUE,0,0,0,0,0,0,0,0
2020-02-22,MX_QUE,0,0,0,0,0,0,0,0
2020-02-23,MX_QUE,0,0,0,0,0,0,0,0
2020-02-24,MX_QUE,0,0,0,0,0,0,0,0
2020-02-25,MX_QUE,0,0,0,0,0,0,0,0
2020-02-26,MX_QUE,0,0,0,0,0,0,0,0
2020-02-27,MX_QUE,0,0,0,0,0,0,0,0
2020-02-28,MX_QUE,0,0,0,0,0,0,0,0
2020-02-29,MX_QUE,0,0,0,0,0,0,0,0
2020-03-01,MX_QUE,0,0,0,0,0,0,0,0
2020-03-02,MX_QUE,0,0,0,0,0,0,0,0
2020-03-03,MX_QUE,0,0,0,0,0,0,0,0
2020-03-04,MX_QUE,0,0,0,0,0,0,0,0
2020-03-05,MX_QUE,0,0,0,0,0,0,0,0
2020-03-06,MX_QUE,0,0,0,0,0,0,0,0
2020-03-07,MX_QUE,0,0,0,0,0,0,0,0
2020-03-08,MX_QUE,0,0,0,0,0,0,0,0
2020-03-09,MX_QUE,0,0,0,0,0,0,0,0
2020-03-10,MX_QUE,0,0,0,0,0,0,0,0
2020-03-11,MX_QUE,1,0,1,0,0,1,0,0
2020-03-12,MX_QUE,0,0,0,0,0,1,0,0
2020-03-13,MX_QUE,3,0,2,0,0,3,1,0
2020-03-14,MX_QUE,0,0,0,0,0,3,1,0
2020-03-15,MX_QUE,2,0,2,0,0,5,1,0
2020-03-16,MX_QUE,1,0,1,0,0,6,1,0
2020-03-17,MX_QUE,0,0,0,0,0,6,1,0
2020-03-18,MX_QUE,0,0,0,0,0,5,1,0
2020-03-19,MX_QUE,2,0,2,0,0,6,1,0
2020-03-20,MX_QUE,2,0,2,0,0,6,2,1
2020-03-21,MX_QUE,3,0,2,0,0,8,2,1
2020-03-22,MX_QUE,0,0,0,0,0,6,2,1
2020-03-23,MX_QUE,2,0,2,0,0,7,2,1
2020-03-24,MX_QUE,0,0,0,0,0,7,2,1
2020-03-25,MX_QUE,2,0,2,0,0,9,2,1
2020-03-26,MX_QUE,3,0,2,0,0,10,3,1
2020-03-27,MX_QUE,2,0,2,0,0,10,3,1
2020-03-28,MX_QUE,2,0,2,0,0,9,3,1
2020-03-29,MX_QUE,1,0,1,0,0,10,3,1
2020-03-30,MX_QUE,1,1,1,0,0,9,3,1
2020-03-31,MX_QUE,2,0,2,0,0,10,3,1
2020-04-01,MX_QUE,0,0,0,0,0,9,3,1
2020-04-02,MX_QUE,3,0,2,0,0,9,3,1
2020-04-03,MX_QUE,3,1,2,0,0,10,3,1
2020-04-04,MX_QUE,1,0,1,0,0,9,3,1
2020-04-05,MX_QUE,2,0,2,0,0,10,3,1
2020-04-06,MX_QUE,2,0,2,0,0,10,3,1
2020-04-07,MX_QUE,5,0,4,1,0,13,4,1
2020-04-08,MX_QUE,2,0,2,0,0,14,4,2
2020-04-09,MX_QUE,3,0,2,0,0,14,4,2
2020-04-10,MX_QUE,5,1,4,1,0,16,4,2
2020-04-11,MX_QUE,2,0,2,0,0,17,4,2
2020-04-12,MX_QUE,4,0,3,1,0,18,5,2
2020-04-13,MX_QUE,0,0,0,0,0,17,5,2
2020-04-14,MX_QUE,4,1,3,1,0,16,5,2
2020-04-15,MX_QUE,4,1,3,1,0,18,5,2
2020-04-16,MX_QUE,7,0,6,1,0,21,6,2
2020-04-17,MX_QUE,2,1,2,0,0,18,6,2
2020-04-18,MX_QUE,1,0,1,0,0,18,6,2
2020-04-19,MX_QUE,2,0,2,0,0,16,5,2
2020-04-20,MX_QUE,4,0,3,1,0,19,6,2
2020-04-21,MX_QUE,3,0,2,0,0,18,6,2
2020-04-22,MX_QUE,3,1,2,0,0,18,5,2
2020-04-23,MX_QUE,3,0,2,0,0,14,6,2
2020-04-24,MX_QUE,10,0,8,2,0,21,6,3
2020-04-25,MX_QUE,6,0,5,1,0,25,7,3
2020-04-26,MX_QUE,2,2,2,0,0,25,7,3
2020-04-27,MX_QUE,11,1,9,2,1,30,8,3
2020-04-28,MX_QUE,2,2,2,0,0,30,7,3
2020-04-29,MX_QUE,5,0,4,1,0,31,8,3
2020-04-30,MX_QUE,6,1,5,1,0,34,9,3
2020-05-01,MX_QUE,14,0,11,2,1,37,10,4
2020-05-02,MX_QUE,8,2,6,1,0,38,11,4
2020-05-03,MX_QUE,7,1,6,1,0,42,12,4
2020-05-04,MX_QUE,12,1,10,2,1,43,13,5
2020-05-05,MX_QUE,0,2,0,0,0,42,12,5
2020-05-06,MX_QUE,12,0,10,2,1,47,13,5
2020-05-07,MX_QUE,16,1,13,2,1,55,14,6
2020-05-08,MX_QUE,15,1,12,2,1,56,16,6
2020-05-09,MX_QUE,10,0,8,2,0,58,16,6
2020-05-10,MX_QUE,18,1,14,3,1,66,18,7
2020-05-11,MX_QUE,22,3,18,3,1,74,21,8
2020-05-12,MX_QUE,21,1,17,3,1,91,23,8
2020-05-13,MX_QUE,41,1,33,6,2,114,27,10
2020-02-07,MX_ROO,0,0,0,0,0,0,0,0
2020-02-08,MX_ROO,0,0,0,0,0,0,0,0
2020-02-09,MX_ROO,0,0,0,0,0,0,0,0
2020-02-10,MX_ROO,0,0,0,0,0,0,0,0
2020-02-11,MX_ROO,0,0,0,0,0,0,0,0
2020-02-12,MX_ROO,0,0,0,0,0,0,0,0
2020-02-13,MX_ROO,0,0,0,0,0,0,0,0
2020-02-14,MX_ROO,0,0,0,0,0,0,0,0
2020-02-15,MX_ROO,0,0,0,0,0,0,0,0
2020-02-16,MX_ROO,0,0,0,0,0,0,0,0
2020-02-17,MX_ROO,0,0,0,0,0,0,0,0
2020-02-18,MX_ROO,0,0,0,0,0,0,0,0
2020-02-19,MX_ROO,0,0,0,0,0,0,0,0
2020-02-20,MX_ROO,0,0,0,0,0,0,0,0
2020-02-21,MX_ROO,0,0,0,0,0,0,0,0
2020-02-22,MX_ROO,0,0,0,0,0,0,0,0
2020-02-23,MX_ROO,0,0,0,0,0,0,0,0
2020-02-24,MX_ROO,0,0,0,0,0,0,0,0
2020-02-25,MX_ROO,0,0,0,0,0,0,0,0
2020-02-26,MX_ROO,0,0,0,0,0,0,0,0
2020-02-27,MX_ROO,0,0,0,0,0,0,0,0
2020-02-28,MX_ROO,0,0,0,0,0,0,0,0
2020-02-29,MX_ROO,0,0,0,0,0,0,0,0
2020-03-01,MX_ROO,0,0,0,0,0,0,0,0
2020-03-02,MX_ROO,0,0,0,0,0,0,0,0
2020-03-03,MX_ROO,0,0,0,0,0,0,0,0
2020-03-04,MX_ROO,0,0,0,0,0,0,0,0
2020-03-05,MX_ROO,0,0,0,0,0,0,0,0
2020-03-06,MX_ROO,0,0,0,0,0,0,0,0
2020-03-07,MX_ROO,0,0,0,0,0,0,0,0
2020-03-08,MX_ROO,0,0,0,0,0,0,0,0
2020-03-09,MX_ROO,0,0,0,0,0,0,0,0
2020-03-10,MX_ROO,0,0,0,0,0,0,0,0
2020-03-11,MX_ROO,0,0,0,0,0,0,0,0
2020-03-12,MX_ROO,0,0,0,0,0,0,0,0
2020-03-13,MX_ROO,1,0,1,0,0,1,0,0
2020-03-14,MX_ROO,0,0,0,0,0,1,0,0
2020-03-15,MX_ROO,0,0,0,0,0,1,0,0
2020-03-16,MX_ROO,3,0,2,0,0,3,1,0
2020-03-17,MX_ROO,0,0,0,0,0,3,1,0
2020-03-18,MX_ROO,2,0,2,0,0,5,1,0
2020-03-19,MX_ROO,0,0,0,0,0,5,1,0
2020-03-20,MX_ROO,5,0,4,1,0,8,2,1
2020-03-21,MX_ROO,1,0,1,0,0,9,2,1
2020-03-22,MX_ROO,0,0,0,0,0,9,2,1
2020-03-23,MX_ROO,9,0,7,1,0,14,3,1
2020-03-24,MX_ROO,1,0,1,0,0,14,3,1
2020-03-25,MX_ROO,0,0,0,0,0,13,3,1
2020-03-26,MX_ROO,7,0,6,1,0,18,4,1
2020-03-27,MX_ROO,0,0,0,0,0,14,4,1
2020-03-28,MX_ROO,4,1,3,1,0,17,4,2
2020-03-29,MX_ROO,5,0,4,1,0,21,5,2
2020-03-30,MX_ROO,5,0,4,1,0,18,6,2
2020-03-31,MX_ROO,4,0,3,1,0,20,6,2
2020-04-01,MX_ROO,4,0,3,1,0,23,6,2
2020-04-02,MX_ROO,5,0,4,1,0,22,7,3
2020-04-03,MX_ROO,9,0,7,1,0,29,8,3
2020-04-04,MX_ROO,10,1,8,2,0,34,8,3
2020-04-05,MX_ROO,11,2,9,2,1,38,10,4
2020-04-06,MX_ROO,29,4,23,4,1,58,14,5
2020-04-07,MX_ROO,20,1,16,3,1,70,16,6
2020-04-08,MX_ROO,8,1,6,1,0,74,17,6
2020-04-09,MX_ROO,16,2,13,2,1,82,19,7
2020-04-10,MX_ROO,4,1,3,1,0,78,19,7
2020-04-11,MX_ROO,53,5,42,8,3,113,26,9
2020-04-12,MX_ROO,7,1,6,1,0,110,26,10
2020-04-13,MX_ROO,16,3,13,2,1,99,28,10
2020-04-14,MX_ROO,6,3,5,1,0,88,28,10
2020-04-15,MX_ROO,24,2,19,4,1,101,31,11
2020-04-16,MX_ROO,7,1,6,1,0,94,30,11
2020-04-17,MX_ROO,4,3,3,1,0,94,29,11
2020-04-18,MX_ROO,35,0,28,5,2,79,30,13
2020-04-19,MX_ROO,7,0,6,1,0,79,28,12
2020-04-20,MX_ROO,38,3,30,6,2,97,33,14
2020-04-21,MX_ROO,33,13,26,5,2,118,35,14
2020-04-22,MX_ROO,33,9,26,5,2,126,39,15
2020-04-23,MX_ROO,35,5,28,5,2,148,37,16
2020-04-24,MX_ROO,50,10,40,8,2,185,43,18
2020-04-25,MX_ROO,29,5,23,4,1,180,45,19
2020-04-26,MX_ROO,53,3,42,8,3,217,52,19
2020-04-27,MX_ROO,50,6,40,8,2,226,56,21
2020-04-28,MX_ROO,45,5,36,7,2,236,62,22
2020-04-29,MX_ROO,13,18,10,2,1,220,63,23
2020-04-30,MX_ROO,77,6,62,12,4,254,69,25
2020-05-01,MX_ROO,42,2,34,6,2,247,75,27
2020-05-02,MX_ROO,58,0,46,9,3,270,78,30
2020-05-03,MX_ROO,22,2,18,3,1,246,76,29
2020-05-04,MX_ROO,12,1,10,2,1,215,73,30
2020-05-05,MX_ROO,32,23,26,5,2,205,72,29
2020-05-06,MX_ROO,26,16,21,4,1,215,69,29
2020-05-07,MX_ROO,19,10,15,3,1,169,67,28
2020-05-08,MX_ROO,33,7,26,5,2,162,64,28
2020-05-09,MX_ROO,40,7,32,6,2,147,63,28
2020-05-10,MX_ROO,10,1,8,2,0,138,58,27
2020-05-11,MX_ROO,37,9,30,6,2,158,61,26
2020-05-12,MX_ROO,26,19,21,4,1,153,54,25
2020-05-13,MX_ROO,33,11,26,5,2,158,52,24
2020-02-07,MX_SIN,0,0,0,0,0,0,0,0
2020-02-08,MX_SIN,0,0,0,0,0,0,0,0
2020-02-09,MX_SIN,0,0,0,0,0,0,0,0
2020-02-10,MX_SIN,0,0,0,0,0,0,0,0
2020-02-11,MX_SIN,0,0,0,0,0,0,0,0
2020-02-12,MX_SIN,0,0,0,0,0,0,0,0
2020-02-13,MX_SIN,0,0,0,0,0,0,0,0
2020-02-14,MX_SIN,0,0,0,0,0,0,0,0
2020-02-15,MX_SIN,0,0,0,0,0,0,0,0
2020-02-16,MX_SIN,0,0,0,0,0,0,0,0
2020-02-17,MX_SIN,0,0,0,0,0,0,0,0
2020-02-18,MX_SIN,0,0,0,0,0,0,0,0
2020-02-19,MX_SIN,0,0,0,0,0,0,0,0
2020-02-20,MX_SIN,0,0,0,0,0,0,0,0
2020-02-21,MX_SIN,0,0,0,0,0,0,0,0
2020-02-22,MX_SIN,0,0,0,0,0,0,0,0
2020-02-23,MX_SIN,0,0,0,0,0,0,0,0
2020-02-24,MX_SIN,0,0,0,0,0,0,0,0
2020-02-25,MX_SIN,0,0,0,0,0,0,0,0
2020-02-26,MX_SIN,0,0,0,0,0,0,0,0
2020-02-27,MX_SIN,0,0,0,0,0,0,0,0
2020-02-28,MX_SIN,1,0,1,0,0,1,0,0
2020-02-29,MX_SIN,0,0,0,0,0,1,0,0
2020-03-01,MX_SIN,0,0,0,0,0,1,0,0
2020-03-02,MX_SIN,0,0,0,0,0,1,0,0
2020-03-03,MX_SIN,0,0,0,0,0,1,0,0
2020-03-04,MX_SIN,0,0,0,0,0,1,0,0
2020-03-05,MX_SIN,0,0,0,0,0,1,0,0
2020-03-06,MX_SIN,0,0,0,0,0,0,0,0
2020-03-07,MX_SIN,0,0,0,0,0,0,0,0
2020-03-08,MX_SIN,0,0,0,0,0,0,0,0
2020-03-09,MX_SIN,0,0,0,0,0,0,0,0
2020-03-10,MX_SIN,0,0,0,0,0,0,0,0
2020-03-11,MX_SIN,0,0,0,0,0,0,0,0
2020-03-12,MX_SIN,0,0,0,0,0,0,0,0
2020-03-13,MX_SIN,0,0,0,0,0,0,0,0
2020-03-14,MX_SIN,0,0,0,0,0,0,0,0
2020-03-15,MX_SIN,1,0,1,0,0,1,0,0
2020-03-16,MX_SIN,0,0,0,0,0,1,0,0
2020-03-17,MX_SIN,0,0,0,0,0,1,0,0
