date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-04-22,ID_SU,-36,-20,-35,-43,-30,13
2020-04-22,IE,-83,-18,0,-63,-65,28
2020-04-22,IL,-67,-18,-36,-49,-51,26
2020-04-22,IN,-86,-46,-63,-66,-63,29
2020-04-22,IN_AN,-88,,-73,-81,-51,29
2020-04-22,IN_AP,-86,-45,-60,-60,-53,27
2020-04-22,IN_AR,-75,-42,-19,-61,-25,15
2020-04-22,IN_AS,-83,-44,-25,-61,-44,19
2020-04-22,IN_BR,-79,-15,-14,-57,-37,14
2020-04-22,IN_CH,-94,-81,-99,-83,-78,37
2020-04-22,IN_CT,-80,-27,-60,-66,-41,21
2020-04-22,IN_DD,-87,-55,-83,-62,-52,31
2020-04-22,IN_DL,-90,-67,-98,-84,-82,35
2020-04-22,IN_DN,-80,-35,-70,-79,-56,31
2020-04-22,IN_GA,-80,-53,-75,-54,-50,25
2020-04-22,IN_GJ,-89,-58,-70,-64,-69,34
2020-04-22,IN_HP,-76,-44,-39,-40,-49,18
2020-04-22,IN_HR,-83,-46,-90,-73,-69,30
2020-04-22,IN_JH,-81,-41,-49,-61,-43,21
2020-04-22,IN_JK,-25,73,173,120,53,20
2020-04-22,IN_KA,-86,-48,-72,-61,-71,33
2020-04-22,IN_KL,-85,-31,-7,-48,-55,29
2020-04-22,IN_LD,,,20,,-11,
2020-04-22,IN_MH,-87,-53,-74,-75,-74,36
2020-04-22,IN_ML,-79,-57,-22,-40,-40,20
2020-04-22,IN_MN,-82,-33,-20,-37,-37,14
2020-04-22,IN_MP,-84,-48,-72,-66,-57,26
2020-04-22,IN_MZ,-86,-37,-19,-39,-43,11
2020-04-22,IN_NL,-81,-58,-65,-65,-35,16
2020-04-22,IN_OR,-83,-40,-40,-60,-43,17
2020-04-22,IN_PB,-84,-51,-77,-70,-64,25
2020-04-22,IN_PY,-88,-50,-76,-50,-53,33
2020-04-22,IN_RJ,-83,-38,-78,-65,-57,24
2020-04-22,IN_SK,-76,-63,-48,-72,-30,15
2020-04-22,IN_TG,-90,-55,-68,-71,-70,34
2020-04-22,IN_TN,-86,-46,-42,-59,-67,33
2020-04-22,IN_TR,-84,-35,-15,-57,-27,18
2020-04-22,IN_UP,-83,-36,-58,-71,-58,25
2020-04-22,IN_UT,-78,-40,-61,-59,-49,24
2020-04-22,IN_WB,-86,-41,-55,-69,-58,24
2020-04-22,IQ,-35,-10,-25,-34,-29,11
2020-04-22,IT,-79,-45,-75,-76,-61,30
2020-04-22,IT_25,-82,-46,-72,-80,-63,32
2020-04-22,IT_34,-77,-38,-69,-73,-53,28
2020-04-22,IT_42,-77,-44,-76,-71,-59,28
2020-04-22,IT_45,-77,-39,-72,-73,-56,30
2020-04-22,IT_52,-78,-41,-79,-73,-60,31
2020-04-22,IT_55,-79,-45,-71,-69,-55,29
2020-04-22,IT_57,-78,-45,-78,-71,-61,31
2020-04-22,IT_62,-82,-47,-83,-82,-67,33
2020-04-22,IT_65,-80,-50,-82,-80,-62,29
2020-04-22,IT_67,-76,-49,-79,-71,-60,27
2020-04-22,IT_72,-83,-51,-82,-80,-65,29
2020-04-22,IT_75,-79,-49,-79,-81,-60,27
2020-04-22,IT_77,-78,-49,-65,-73,-59,26
2020-04-22,IT_78,-81,-50,-75,-78,-61,26
2020-04-22,IT_82,-78,-46,-75,-76,-61,25
2020-04-22,IT_88,-80,-48,-72,-71,-57,25
2020-04-22,JM,-50,-34,-56,-49,-49,25
2020-04-22,JO,-53,-23,-41,-83,-59,20
2020-04-22,JP,-36,-4,-3,-48,-26,14
2020-04-22,JP_01,-29,-5,-8,-43,-18,10
2020-04-22,JP_02,-16,3,7,-33,-12,7
2020-04-22,JP_03,-15,4,-2,-30,-7,5
2020-04-22,JP_04,-26,1,9,-48,-18,11
2020-04-22,JP_05,-19,1,11,-37,-12,7
2020-04-22,JP_06,-22,-1,-1,-46,-13,10
2020-04-22,JP_07,-23,-3,8,-41,-14,9
2020-04-22,JP_08,-26,-4,4,-48,-20,13
2020-04-22,JP_09,-28,-4,3,-47,-17,11
2020-04-22,JP_10,-27,-5,4,-44,-19,12
2020-04-22,JP_11,-32,-1,22,-50,-31,17
2020-04-22,JP_12,-36,-3,22,-52,-34,18
2020-04-22,JP_13,-57,-7,-11,-58,-48,25
2020-04-22,JP_14,-40,-3,18,-51,-40,21
2020-04-22,JP_15,-23,-1,-17,-44,-12,9
2020-04-22,JP_16,-32,-5,-22,-46,-16,11
2020-04-22,JP_17,-36,-7,-19,-57,-23,14
2020-04-22,JP_18,-33,-4,-16,-38,-16,11
2020-04-22,JP_19,-26,-5,-13,-44,-18,11
2020-04-22,JP_20,-28,-4,-5,-45,-14,9
2020-04-22,JP_21,-34,-5,-16,-44,-19,12
2020-04-22,JP_22,-28,-3,-7,-45,-15,10
2020-04-22,JP_23,-33,-4,-4,-49,-22,14
2020-04-22,JP_24,-29,-7,-8,-46,-17,11
2020-04-22,JP_25,-28,-2,3,-47,-21,12
2020-04-22,JP_26,-39,-4,-5,-52,-28,14
2020-04-22,JP_27,-44,-7,1,-50,-30,15
2020-04-22,JP_29,-29,-1,-1,-41,-24,12
2020-04-22,JP_30,-25,-4,1,-38,-15,9
2020-04-22,JP_31,-21,-1,-2,-33,-10,7
2020-04-22,JP_32,-25,-3,-9,-37,-12,9
2020-04-22,JP_33,-25,-3,-2,-40,-13,9
2020-04-22,JP_34,-32,-3,9,-43,-19,12
2020-04-22,JP_35,-23,-2,-4,-36,-15,9
2020-04-22,JP_36,-23,-3,-6,-36,-12,8
2020-04-22,JP_37,-28,-3,-11,-46,-16,10
2020-04-22,JP_38,-26,-5,0,-38,-13,8
2020-04-22,JP_40,-33,-6,18,-53,-26,14
2020-04-22,JP_41,-20,-2,-5,-41,-15,9
2020-04-22,JP_42,-25,-4,-12,-39,-12,8
2020-04-22,JP_43,-23,-3,0,-38,-15,9
2020-04-22,JP_45,-20,-1,-8,-30,-10,7
2020-04-22,JP_46,-23,-2,-16,-42,-10,7
2020-04-22,JP_47,-39,-12,-49,-60,-25,16
2020-04-22,KE,-45,-38,-35,-43,-38,24
2020-04-22,KG,-71,-58,-31,-66,-64,20
2020-04-22,KH,-35,-25,-24,-53,-27,12
2020-04-22,KR,-18,-3,6,-15,-4,6
2020-04-22,KW,-61,-39,-50,-52,-54,29
2020-04-22,KZ,-62,-44,-30,-51,-56,19
2020-04-22,LA,-53,-38,-18,-61,-41,15
2020-04-22,LB,-50,-19,-16,-67,-49,13
2020-04-22,LI,,,,-33,-32,
2020-04-22,LK,-70,-60,-39,-60,-58,33
2020-04-22,LT,-49,-19,89,-49,-49,16
2020-04-22,LU,-73,-39,-24,-62,-65,29
2020-04-22,LV,-25,-11,58,-33,-39,11
2020-04-22,LY,-36,-9,-20,-35,-32,11
2020-04-22,MD,-54,-37,-35,-61,-55,17
2020-04-22,MK,-60,-29,-38,-62,-53,21
2020-04-22,ML,-17,-10,-7,-38,-11,9
2020-04-22,MM,-60,-45,-20,-58,-44,20
2020-04-22,MN,-11,5,-9,-16,-2,4
2020-04-22,MT,-61,-28,-26,-46,-53,24
2020-04-22,MU,-82,-68,-75,-87,-80,34
2020-04-22,MX,-58,-27,-51,-60,-50,22
2020-04-22,MX_AGU,-58,-25,-44,-65,-50,23
2020-04-22,MX_BCN,-59,-21,-44,-63,-53,24
2020-04-22,MX_BCS,-70,-39,-68,-72,-58,27
2020-04-22,MX_CAM,-64,-35,-59,-60,-54,23
2020-04-22,MX_CHH,-58,-24,-48,-62,-50,22
2020-04-22,MX_CHP,-56,-27,-48,-56,-43,17
2020-04-22,MX_CMX,-67,-33,-61,-65,-60,27
2020-04-22,MX_COA,-57,-27,-52,-52,-51,23
2020-04-22,MX_COL,-54,-23,-43,-56,-37,17
2020-04-22,MX_DUR,-52,-26,-50,-51,-45,18
2020-04-22,MX_GRO,-59,-28,-48,-56,-47,17
2020-04-22,MX_GUA,-53,-21,-48,-50,-45,20
2020-04-22,MX_HID,-46,-25,-44,-55,-49,20
2020-04-22,MX_JAL,-55,-27,-49,-60,-45,20
2020-04-22,MX_MEX,-52,-21,-41,-58,-49,22
2020-04-22,MX_MIC,-53,-27,-38,-50,-39,16
2020-04-22,MX_MOR,-53,-27,-49,-51,-46,20
2020-04-22,MX_NAY,-63,-36,-62,-53,-50,20
2020-04-22,MX_OAX,-56,-32,-55,-52,-45,17
2020-04-22,MX_PUE,-56,-26,-43,-45,-51,21
2020-04-22,MX_QUE,-57,-25,-49,-43,-50,24
2020-04-22,MX_ROO,-77,-47,-74,-85,-64,32
2020-04-22,MX_SIN,-65,-36,-54,-65,-54,24
2020-04-22,MX_SON,-60,-31,-51,-57,-55,22
2020-04-22,MX_TAB,-67,-45,-56,-61,-52,22
2020-04-22,MX_TAM,-53,-23,-51,-50,-47,20
2020-04-22,MX_TLA,-46,-23,-40,-43,-48,19
2020-04-22,MX_VER,-51,-24,-44,-49,-42,15
2020-04-22,MX_ZAC,-57,-31,-57,-56,-49,19
2020-04-22,MY,-79,-44,-56,-77,-60,36
2020-04-22,MZ,-27,-18,-29,-28,-14,11
2020-04-22,NE,-13,-4,-21,-29,-19,11
2020-04-22,NG,-54,-42,-48,-57,-52,29
2020-04-22,NI,-28,-17,-19,-25,-9,8
2020-04-22,NL,-34,-10,63,-56,-44,15
2020-04-22,NO,-22,4,130,-36,-42,12
2020-04-22,NO_03,-36,1,171,-50,-58,18
2020-04-22,NO_11,-20,2,153,-34,-38,11
2020-04-22,NO_15,-22,5,107,-10,-36,10
2020-04-22,NO_18,-22,-3,37,-51,-32,10
2020-04-22,NO_30,-13,10,206,-45,-43,13
2020-04-22,NO_34,-18,2,107,-32,-36,10
2020-04-22,NO_38,-13,8,145,-19,-37,11
2020-04-22,NO_42,-19,11,115,-10,-38,11
2020-04-22,NO_46,-20,3,95,-24,-40,11
2020-04-22,NO_50,-23,0,159,-41,-43,12
2020-04-22,NO_54,-30,1,21,-43,-34,10
2020-04-22,NP,-76,-62,-50,-68,-68,22
2020-04-22,NZ,-87,-35,-64,-84,-70,33
2020-04-22,OM,-54,-38,-44,-68,-43,19
2020-04-22,PA,-79,-58,-70,-77,-71,40
2020-04-22,PE,-80,-60,-72,-82,-73,39
2020-04-22,PE_AMA,,,-57,-78,-44,
2020-04-22,PE_ANC,-78,-59,-61,-84,-64,31
2020-04-22,PE_ARE,-80,-66,-69,-78,-70,37
2020-04-22,PE_AYA,-68,-54,-64,-84,-58,32
2020-04-22,PE_CAJ,-73,-56,-64,-83,-60,30
2020-04-22,PE_HUV,,,-46,-71,-47,
2020-04-22,PE_ICA,-75,-54,-71,-87,-61,33
2020-04-22,PE_LAL,-79,-56,-68,-78,-68,33
2020-04-22,PE_LAM,-81,-69,-68,-88,-70,34
2020-04-22,PE_LOR,-76,-53,-62,-65,-58,31
2020-04-22,PE_MDD,-71,-56,-62,-71,-50,
2020-04-22,PE_MOQ,-73,-76,-74,-91,-61,
2020-04-22,PE_PAS,,,-57,,-48,
2020-04-22,PE_PIU,-77,-64,-65,-82,-64,31
2020-04-22,PE_PUN,-70,-59,-58,-75,-58,30
2020-04-22,PE_TAC,-76,-60,-73,-80,-66,34
2020-04-22,PE_TUM,-69,-55,-65,-86,-59,
2020-04-22,PE_UCA,-68,-46,-59,-79,-57,30
2020-04-22,PG,-23,-5,-17,-39,-5,10
2020-04-22,PH,-80,-62,-51,-85,-72,35
2020-04-22,PK,-53,-36,-26,-45,-43,15
2020-04-22,PL,-47,-26,11,-55,-39,16
2020-04-22,PR,-58,-34,-55,-72,-54,26
2020-04-22,PT,-67,-38,-52,-73,-60,30
2020-04-22,PT_20,-68,-42,-47,-79,-59,25
2020-04-22,PT_30,-78,-56,-73,-66,-67,33
2020-04-22,PY,-55,-37,-52,-62,-40,25
2020-04-22,QA,-53,-24,-44,-54,-37,23
2020-04-22,RE,-88,-71,-91,-83,-57,
2020-04-22,RO,-61,-37,-39,-63,-53,18
2020-04-22,RS,-53,-23,-17,-59,-55,17
2020-04-22,RW,-64,-62,-20,-72,-59,30
2020-04-22,SA,-71,-37,-63,-80,-61,28
2020-04-22,SE,-13,-4,124,-30,-25,8
2020-04-22,SG,-66,-25,-64,-69,-68,44
2020-04-22,SI,-60,-34,-6,-51,-47,19
2020-04-22,SK,-61,-18,42,-52,-41,15
2020-04-22,SN,-44,-29,-29,-51,-33,18
2020-04-22,SV,-72,-51,-65,-67,-64,32
2020-04-22,TG,-33,-21,-11,-37,-18,18
2020-04-22,TH,-45,-20,-45,-59,-30,17
2020-04-22,TJ,-11,-9,-10,-21,8,-1
2020-04-22,TR,-49,23,-31,-51,-45,16
2020-04-22,TT,-68,-32,-57,-75,-62,28
2020-04-22,TW,-19,-1,-16,-23,8,4
2020-04-22,TZ,-28,-12,-18,-23,-22,11
2020-04-22,UG,-69,-59,-32,-74,-56,31
2020-04-22,US,-38,-14,-9,-48,-49,20
2020-04-22,US_AK,-24,-9,21,-45,-40,16
2020-04-22,US_AL,-23,-3,13,-22,-40,15
2020-04-22,US_AR,-25,-8,-11,-23,-36,15
2020-04-22,US_AZ,-34,-14,-16,-36,-47,17
2020-04-22,US_CA,-53,-16,-25,-52,-51,22
2020-04-22,US_CO,-38,-18,19,-52,-53,20
2020-04-22,US_CT,-40,-17,5,-51,-52,22
2020-04-22,US_DC,-61,-31,-57,-77,-70,28
2020-04-22,US_DE,-35,-15,0,-44,-48,19
2020-04-22,US_FL,-41,-20,-40,-54,-46,19
2020-04-22,US_GA,-30,-11,11,-46,-47,18
2020-04-22,US_HI,-51,-30,-61,-68,-48,23
2020-04-22,US_IA,-31,3,115,-15,-40,15
2020-04-22,US_ID,-25,-3,52,-22,-41,15
2020-04-22,US_IL,-40,-12,-10,-51,-51,21
2020-04-22,US_IN,-28,-8,71,-21,-46,17
2020-04-22,US_KS,-33,-7,15,-26,-44,18
2020-04-22,US_KY,-26,-2,74,-26,-45,15
2020-04-22,US_LA,-30,-9,-11,-37,-42,16
2020-04-22,US_MA,-47,-24,-18,-71,-59,26
2020-04-22,US_MD,-36,-18,19,-54,-55,24
2020-04-22,US_ME,-39,-14,-5,-44,-45,18
2020-04-22,US_MI,-48,-19,-9,-53,-59,25
2020-04-22,US_MN,-33,-9,134,-49,-49,19
2020-04-22,US_MO,-28,-7,-1,-26,-44,15
2020-04-22,US_MS,-18,-2,-5,-21,-38,14
2020-04-22,US_MT,-32,-2,49,-26,-38,13
2020-04-22,US_NC,-29,-8,22,-42,-44,16
2020-04-22,US_ND,-32,-9,74,-22,-36,15
2020-04-22,US_NE,-25,-2,76,-12,-40,15
2020-04-22,US_NH,-35,-15,-5,-51,-48,21
2020-04-22,US_NJ,-56,-20,-18,-66,-59,26
2020-04-22,US_NM,-31,-7,-6,-26,-45,18
2020-04-22,US_NV,-39,-12,-29,-48,-52,20
2020-04-22,US_NY,-60,-19,-28,-68,-59,26
2020-04-22,US_OH,-32,-11,59,-27,-47,18
2020-04-22,US_OK,-28,-9,-15,-21,-42,17
2020-04-22,US_OR,-38,-13,-13,-46,-48,18
2020-04-22,US_PA,-41,-16,3,-52,-51,21
2020-04-22,US_RI,-38,-16,-2,-65,-51,21
2020-04-22,US_SC,-25,-5,-11,-22,-41,15
2020-04-22,US_SD,-25,1,123,-12,-38,14
2020-04-22,US_TN,-26,-5,10,-29,-41,15
2020-04-22,US_TX,-34,-13,-20,-41,-46,20
2020-04-22,US_UT,-27,-8,67,-40,-47,17
2020-04-22,US_VA,-32,-11,32,-45,-49,19
2020-04-22,US_VT,-46,-25,-26,-53,-54,23
2020-04-22,US_WA,-40,-14,-23,-57,-55,22
2020-04-22,US_WI,-39,-14,47,-32,-44,19
2020-04-22,US_WV,-27,-10,20,-18,-42,13
2020-04-22,US_WY,-24,-4,39,-9,-35,13
2020-04-22,UY,-52,-32,-64,-50,-31,16
2020-04-22,VE,-59,-38,-50,-61,-52,21
2020-04-22,VN,-49,-29,-34,-52,-12,13
2020-04-22,YE,-3,-1,-9,-16,-12,0
2020-04-22,ZA,-73,-46,-44,-79,-69,35
2020-04-22,ZM,-22,-17,-8,-26,-18,14
2020-04-22,ZW,-57,-43,-42,-71,-58,37
2020-04-23,AE,-62,-29,-76,-77,-55,32
2020-04-23,AF,-43,-23,-16,-45,-37,13
2020-04-23,AG,-55,-33,-39,-72,-63,
2020-04-23,AO,-51,-31,-36,-63,-49,26
2020-04-23,AR,-83,-35,-92,-62,-49,24
2020-04-23,AR_B,-83,-32,-93,-57,-52,25
2020-04-23,AR_L,-82,-35,-87,-62,-39,22
2020-04-23,AR_R,-88,-54,-91,-92,-51,28
2020-04-23,AR_T,-80,-30,-85,-70,-40,20
2020-04-23,AR_W,-79,-40,-87,-72,-33,18
2020-04-23,AR_Y,-80,-30,-85,-76,-30,19
2020-04-23,AT,-62,-18,-3,-54,-48,18
2020-04-23,AU,-39,-9,-26,-58,-37,19
2020-04-23,AU_ACT,-39,-13,6,-53,-47,21
2020-04-23,AU_NSW,-39,-8,-17,-57,-41,20
2020-04-23,AU_NT,-21,-2,-10,-34,-4,10
2020-04-23,AU_QLD,-36,-7,-24,-56,-30,15
2020-04-23,AU_SA,-35,-6,-46,-55,-32,17
2020-04-23,AU_TAS,-47,-19,-57,-59,-30,16
2020-04-23,AU_VIC,-45,-15,-43,-68,-42,22
2020-04-23,AU_WA,-32,-5,-23,-53,-32,17
2020-04-23,AW,-64,-29,-45,-65,-60,30
2020-04-23,BA,-56,-24,11,-43,-44,13
2020-04-23,BB,-75,-51,-68,-81,-72,32
2020-04-23,BD,-73,-53,-36,-71,-58,26
2020-04-23,BE,-67,-19,2,-63,-60,25
2020-04-23,BF,-19,-10,-13,-35,-12,13
2020-04-23,BG,-46,-18,-24,-48,-40,15
2020-04-23,BH,-32,-2,-40,-31,-23,17
2020-04-23,BJ,-17,-6,-6,-19,-14,10
2020-04-23,BO,-82,-68,-75,-81,-73,37
2020-04-23,BR,-56,-17,-44,-54,-36,18
2020-04-23,BS,-58,-23,-36,-84,-57,30
2020-04-23,BW,-62,-50,-27,-76,-64,39
2020-04-23,BY,-18,-5,28,-19,-20,6
2020-04-23,BZ,-69,-49,-51,-81,-67,26
2020-04-23,CA,-49,-19,-1,-66,-58,24
2020-04-23,CA_AB,-42,-8,-13,-66,-51,21
2020-04-23,CA_BC,-45,-14,46,-58,-53,21
2020-04-23,CA_MB,-36,-3,39,-57,-45,18
2020-04-23,CA_NB,-39,-20,-14,-52,-54,21
2020-04-23,CA_NL,-40,-23,-11,-59,-57,19
2020-04-23,CA_NS,-46,-23,-27,-69,-58,20
2020-04-23,CA_NT,,,,-56,-44,
2020-04-23,CA_NU,,,,,-23,
2020-04-23,CA_ON,-54,-21,-25,-68,-62,26
2020-04-23,CA_PE,-43,-20,,,-52,20
2020-04-23,CA_QC,-53,-23,-3,-70,-61,26
2020-04-23,CA_SK,-34,-5,57,-53,-46,17
2020-04-23,CA_YT,,,,,-41,
2020-04-23,CH,-70,-12,44,-47,-43,19
2020-04-23,CH_AG,-62,-4,91,-39,-36,18
2020-04-23,CH_AI,,,,,-32,
2020-04-23,CH_AR,,,,-29,-26,
2020-04-23,CH_BL,-65,4,,-35,-37,18
2020-04-23,CH_FR,-69,-14,86,-45,-43,20
2020-04-23,CH_GE,-77,-28,19,-71,-64,28
2020-04-23,CH_GL,,,,-3,-26,
2020-04-23,CH_GR,-78,-22,-12,-54,-37,13
2020-04-23,CH_JU,-77,-15,,-39,-43,
2020-04-23,CH_LU,-65,-9,29,-43,-35,16
2020-04-23,CH_NE,-67,-22,,-41,-53,21
2020-04-23,CH_NW,,,,-38,-33,
2020-04-23,CH_OW,,,,-32,-32,
2020-04-23,CH_SG,-67,-6,97,-32,-30,15
2020-04-23,CH_SH,,,,-37,-36,
2020-04-23,CH_SO,-62,-2,,-41,-33,16
2020-04-23,CH_SZ,-53,-4,,-30,-34,16
2020-04-23,CH_TG,-65,-2,100,-32,-28,14
2020-04-23,CH_TI,-78,-26,-12,-55,-50,22
2020-04-23,CH_UR,,,,-40,-26,
2020-04-23,CH_VD,-73,-20,60,-53,-55,24
2020-04-23,CH_VS,-76,-21,-13,-46,-43,17
2020-04-23,CI,-27,-13,-21,-29,-23,17
2020-04-23,CL,-63,-40,-62,-59,-45,24
2020-04-23,CL_AI,-54,-30,-60,-71,-28,16
2020-04-23,CL_AN,-54,-39,-58,-53,-32,19
2020-04-23,CL_AP,-80,-56,-81,-72,-57,27
2020-04-23,CL_AT,-51,-36,-49,-66,-28,19
2020-04-23,CL_CO,-65,-45,-74,-62,-37,19
2020-04-23,CL_LI,-49,-33,-53,-46,-29,18
2020-04-23,CL_LL,-65,-50,-64,-61,-39,22
2020-04-23,CL_LR,-67,-48,-74,-68,-40,22
2020-04-23,CL_ML,-53,-36,-52,-48,-29,19
2020-04-23,CL_NB,-70,-57,-55,-82,-65,
2020-04-23,CL_TA,-62,-38,-69,-44,-37,21
2020-04-23,CL_VS,-61,-43,-67,-56,-40,20
2020-04-23,CM,-27,-19,-21,-24,-19,13
2020-04-23,CO,-75,-54,-67,-75,-66,32
2020-04-23,CO_AMA,,,-60,,-42,
2020-04-23,CO_ANT,-76,-57,-67,-79,-68,32
2020-04-23,CO_ARA,,-43,-53,-52,-40,
2020-04-23,CO_CAL,-77,-60,-68,-85,-64,29
2020-04-23,CO_CAS,-72,-56,-59,-69,-51,29
2020-04-23,CO_CAU,-73,-59,-64,-57,-58,25
2020-04-23,CO_CAU,-75,-56,-71,-71,-64,29
2020-04-23,CO_CES,-73,-55,-64,-78,-55,24
2020-04-23,CO_CUN,-69,-53,-63,-65,-60,33
2020-04-23,CO_GUV,,,-51,,-39,
2020-04-23,CO_HUI,-74,-57,-67,,-60,26
2020-04-23,CO_LAG,-71,-51,-59,-74,-51,23
2020-04-23,CO_MAG,-76,-60,-76,-82,-60,24
2020-04-23,CO_MET,-74,-58,-61,-59,-58,30
2020-04-23,CO_PUT,-66,-52,-55,,-42,22
2020-04-23,CO_RIS,-78,-54,-75,-79,-67,31
2020-04-23,CO_SAN,-75,-53,-66,-74,-65,29
2020-04-23,CO_SUC,-69,-51,-60,-85,-51,22
2020-04-23,CO_TOL,-77,-60,-62,-79,-61,28
2020-04-23,CO_VAC,-75,-56,-71,-71,-64,29
2020-04-23,CO_VID,,,-32,,-22,
2020-04-23,CR,-49,-33,-55,-54,-39,21
2020-04-23,CV,-65,-52,-58,-78,-63,30
2020-04-23,CZ,-54,-2,23,-41,-37,14
2020-04-23,DE,-47,-6,58,-42,-35,13
2020-04-23,DE_BB,-37,3,58,-32,-29,11
2020-04-23,DE_BE,-55,-6,31,-46,-44,15
2020-04-23,DE_BW,-50,-7,50,-46,-38,15
2020-04-23,DE_BY,-55,-9,34,-50,-38,16
2020-04-23,DE_HB,-50,-2,66,-46,-38,13
2020-04-23,DE_HE,-48,-7,58,-56,-39,14
2020-04-23,DE_HH,-58,-6,97,-49,-45,17
2020-04-23,DE_MV,-41,-4,62,-30,-26,8
2020-04-23,DE_NI,-43,-6,63,-37,-36,13
2020-04-23,DE_NW,-44,-5,77,-42,-34,13
2020-04-23,DE_RP,-42,-4,51,-50,-35,13
2020-04-23,DE_SH,-42,-4,83,-35,-34,12
2020-04-23,DE_SL,-44,-11,49,-55,-40,14
2020-04-23,DE_SN,-47,-9,83,-32,-26,10
2020-04-23,DE_ST,-45,-16,53,-36,-22,9
2020-04-23,DE_TH,-42,-1,66,-30,-28,9
2020-04-23,DK,-18,-3,171,-40,-39,12
2020-04-23,DO,-68,-48,-59,-80,-67,31
2020-04-23,EC,-76,-60,-72,-77,-76,35
2020-04-23,EE,-40,-18,66,-37,-47,15
2020-04-23,EG,-51,7,-45,-36,-28,12
2020-04-23,ES,-87,-51,-74,-80,-67,30
2020-04-23,ES_AN,-86,-52,-73,-80,-65,26
2020-04-23,ES_AS,-88,-48,-70,-69,-63,27
2020-04-23,ES_CB,-86,-47,-70,-76,-62,28
2020-04-23,ES_CE,-89,-57,-83,-78,-63,
2020-04-23,ES_CM,-85,-51,-71,-79,-61,27
2020-04-23,ES_CN,-89,-56,-86,-80,-67,27
2020-04-23,ES_CT,-85,-39,-74,-78,-68,33
2020-04-23,ES_EX,-85,-53,-59,-72,-59,22
2020-04-23,ES_GA,-85,-46,-60,-78,-60,28
2020-04-23,ES_IB,-86,-48,-72,-80,-62,29
2020-04-23,ES_MC,-84,-46,-70,-70,-58,26
2020-04-23,ES_MD,-90,-51,-82,-83,-75,36
2020-04-23,ES_ML,-84,-51,-76,-77,-63,
2020-04-23,ES_NC,-86,-45,-70,-80,-59,27
2020-04-23,ES_PV,-88,-41,-76,-74,-62,29
2020-04-23,ES_RI,-85,-49,-72,-81,-58,26
2020-04-23,ES_VC,-88,-51,-76,-82,-65,29
2020-04-23,FI,-39,-10,84,-53,-47,14
2020-04-23,FJ,-30,-23,-18,-42,-21,18
2020-04-23,FR,-79,-34,-55,-76,-67,30
2020-04-23,FR_ARA,-79,-35,-55,-78,-66,31
2020-04-23,FR_BFC,-77,-35,-42,-68,-61,27
2020-04-23,FR_BRE,-79,-35,-35,-74,-62,28
2020-04-23,FR_COR,-78,-41,-48,-70,-57,23
2020-04-23,FR_CVL,-77,-33,-53,-74,-64,28
2020-04-23,FR_GES,-79,-34,-46,-75,-64,27
2020-04-23,FR_HDF,-78,-33,-49,-76,-65,27
2020-04-23,FR_IDF,-82,-29,-75,-78,-76,37
2020-04-23,FR_NAQ,-79,-37,-48,-74,-62,28
2020-04-23,FR_NOR,-78,-34,-45,-76,-63,27
2020-04-23,FR_OCC,-78,-35,-52,-75,-65,29
2020-04-23,FR_PAC,-77,-34,-56,-73,-65,28
2020-04-23,FR_PDL,-80,-37,-44,-79,-64,30
2020-04-23,GA,-47,-35,-23,-56,-45,27
2020-04-23,GB,-72,-27,6,-67,-66,27
2020-04-23,GE,-81,-61,-45,-75,-72,29
2020-04-23,GH,-28,-17,-23,-34,-28,18
2020-04-23,GR,-72,-12,-32,-66,-53,22
2020-04-23,GT,-56,-39,-47,-68,-45,26
2020-04-23,GW,,,-26,,-29,
2020-04-23,HK,-26,-8,-27,-33,-9,13
2020-04-23,HN,-73,-49,-51,-72,-60,25
2020-04-23,HR,-59,-31,11,-65,-51,18
2020-04-23,HT,-30,-28,-17,-50,-31,11
2020-04-23,HU,-46,-16,2,-50,-44,18
2020-04-23,ID,-32,-10,-28,-50,-37,15
2020-04-23,ID_AC,-19,6,-9,-40,-35,8
2020-04-23,ID_BA,-46,-36,-58,-65,-42,19
2020-04-23,ID_BB,-26,5,-17,-60,-28,11
2020-04-23,ID_BE,-13,1,-14,-42,-32,10
2020-04-23,ID_BT,-33,-11,-22,-59,-39,19
2020-04-23,ID_GO,-23,-3,-8,-44,-34,13
2020-04-23,ID_JA,-25,-3,-21,-43,-29,11
2020-04-23,ID_JB,-30,-5,-24,-45,-41,17
2020-04-23,ID_JI,-23,-6,-25,-43,-32,14
2020-04-23,ID_JK,-54,-24,-52,-65,-50,22
2020-04-23,ID_JT,-18,0,-23,-37,-32,12
2020-04-23,ID_KB,-43,-16,-25,-41,-30,12
2020-04-23,ID_KI,-31,-4,-23,-48,-26,12
2020-04-23,ID_KR,-39,-18,-30,-61,-24,15
2020-04-23,ID_KS,-25,-6,-22,-43,-28,12
2020-04-23,ID_KT,-28,-12,-29,-33,-25,9
2020-04-23,ID_KU,-32,-4,-27,-42,-27,11
2020-04-23,ID_LA,-17,7,-16,-29,-34,10
2020-04-23,ID_MA,-34,-11,-10,-47,-34,11
2020-04-23,ID_MU,-28,10,-20,-38,-29,10
2020-04-23,ID_NB,-30,-9,-34,-49,-29,12
