date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-10,RO,-63,-28,-28,-55,-17,8
2020-05-10,RS,-23,-14,41,-32,-17,-1
2020-05-10,RW,-42,-29,-17,-51,-9,14
2020-05-10,SA,-52,-25,-54,-75,-45,24
2020-05-10,SE,-20,-6,34,-39,-11,5
2020-05-10,SG,-65,-29,-69,-67,-46,27
2020-05-10,SI,-43,-81,41,-18,-13,2
2020-05-10,SK,-61,-82,81,-41,-10,1
2020-05-10,SN,-44,-33,-34,-54,-4,12
2020-05-10,SV,-79,-60,-72,-76,-48,21
2020-05-10,TG,-40,-31,-31,-50,-5,18
2020-05-10,TH,-41,-4,-41,-49,-14,12
2020-05-10,TJ,-47,-41,-30,-47,-26,12
2020-05-10,TR,-83,-65,-55,-82,-51,20
2020-05-10,TT,-54,-15,-44,-76,-9,9
2020-05-10,TW,-5,6,-1,-19,-8,1
2020-05-10,TZ,-32,-16,-21,-25,-8,8
2020-05-10,UG,-62,-49,-29,-69,-16,22
2020-05-10,US,-30,1,6,-37,-27,7
2020-05-10,US_AK,2,23,163,-35,-17,1
2020-05-10,US_AL,-19,13,53,-10,-23,4
2020-05-10,US_AR,-8,24,72,-13,-19,2
2020-05-10,US_AZ,-29,3,-21,-33,-25,6
2020-05-10,US_CA,-47,0,-22,-40,-28,9
2020-05-10,US_CO,-25,6,40,-42,-27,6
2020-05-10,US_CT,-29,-7,61,-46,-26,8
2020-05-10,US_DC,-60,-22,-34,-67,-40,11
2020-05-10,US_DE,-27,-6,27,-41,-29,7
2020-05-10,US_FL,-35,-10,-51,-56,-31,9
2020-05-10,US_GA,-20,5,34,-44,-27,5
2020-05-10,US_HI,-44,-17,-42,-69,-39,11
2020-05-10,US_IA,-21,25,42,-17,-22,5
2020-05-10,US_ID,-4,31,220,-3,-24,0
2020-05-10,US_IL,-38,-3,-26,-44,-31,9
2020-05-10,US_IN,-25,4,29,-19,-26,6
2020-05-10,US_KS,-12,12,64,-2,-21,4
2020-05-10,US_KY,-20,10,55,-23,-25,5
2020-05-10,US_LA,-26,13,1,-36,-24,4
2020-05-10,US_MA,-37,-14,26,-59,-31,10
2020-05-10,US_MD,-30,-9,81,-40,-32,9
2020-05-10,US_ME,-18,6,59,-39,-19,5
2020-05-10,US_MI,-33,-4,33,-39,-31,7
2020-05-10,US_MN,-30,2,41,-51,-28,7
2020-05-10,US_MO,-13,16,43,-20,-21,3
2020-05-10,US_MS,-11,14,39,-14,-23,3
2020-05-10,US_MT,-5,22,62,-8,-17,1
2020-05-10,US_NC,-23,5,34,-37,-26,5
2020-05-10,US_ND,-11,7,49,-26,-16,4
2020-05-10,US_NE,-15,13,57,-5,-18,5
2020-05-10,US_NH,-28,-9,26,-36,-27,7
2020-05-10,US_NJ,-47,-13,73,-58,-32,10
2020-05-10,US_NM,-29,9,2,-22,-23,6
2020-05-10,US_NV,-33,0,-28,-50,-42,9
2020-05-10,US_NY,-50,-12,22,-56,-33,10
2020-05-10,US_OH,-27,1,58,-23,-25,5
2020-05-10,US_OK,-7,20,40,-6,-19,3
2020-05-10,US_OR,-25,8,40,-28,-29,5
2020-05-10,US_PA,-30,-5,80,-38,-27,7
2020-05-10,US_RI,-26,-6,53,-47,-26,8
2020-05-10,US_SC,-17,11,26,-14,-26,4
2020-05-10,US_SD,-6,27,73,-8,-16,4
2020-05-10,US_TN,-12,14,50,-20,-23,3
2020-05-10,US_TX,-22,4,-3,-32,-22,5
2020-05-10,US_UT,-13,21,110,-29,-28,2
2020-05-10,US_VA,-29,-2,44,-41,-30,7
2020-05-10,US_VT,-37,-11,23,-59,-31,7
2020-05-10,US_WA,-22,10,77,-32,-29,5
2020-05-10,US_WI,-35,-2,9,-34,-25,7
2020-05-10,US_WV,-13,13,54,-12,-19,3
2020-05-10,US_WY,-9,17,53,-4,-18,3
2020-05-10,UY,-48,-17,-56,-46,-13,13
2020-05-10,VE,-42,-23,-41,-45,5,6
2020-05-10,VN,-19,7,-28,-3,-2,7
2020-05-10,YE,-6,1,-11,-6,-14,8
2020-05-10,ZA,-58,-25,-50,-68,-21,17
2020-05-10,ZM,-18,-9,-5,-22,7,12
2020-05-10,ZW,-41,-27,-29,-64,-12,23
2020-05-11,AE,-51,-22,-66,-61,-43,28
2020-05-11,AF,-38,-11,-19,-43,-31,12
2020-05-11,AG,-39,-30,-29,-63,-47,27
2020-05-11,AO,-36,-24,-24,-50,-27,21
2020-05-11,AR,-71,-24,-88,-53,-36,19
2020-05-11,AR_B,-73,-25,-91,-48,-41,20
2020-05-11,AR_L,-64,-14,-82,-40,-19,15
2020-05-11,AR_R,-78,-41,-88,-88,-34,21
2020-05-11,AR_T,-66,-15,-79,-79,-25,16
2020-05-11,AR_W,-64,-24,-82,-69,-15,13
2020-05-11,AR_Y,-57,-11,-83,-64,-10,12
2020-05-11,AT,-37,-16,-8,-43,-36,12
2020-05-11,AU,-31,-7,-26,-53,-27,14
2020-05-11,AU_ACT,-38,-9,-10,-49,-37,17
2020-05-11,AU_NSW,-33,-7,-25,-52,-30,15
2020-05-11,AU_NT,-15,9,-1,-33,10,6
2020-05-11,AU_QLD,-26,-5,-24,-50,-18,11
2020-05-11,AU_SA,-25,3,-21,-38,-12,10
2020-05-11,AU_TAS,-42,-18,-66,-55,-19,12
2020-05-11,AU_VIC,-38,-12,-27,-65,-38,18
2020-05-11,AU_WA,-23,-1,-24,-47,-14,11
2020-05-11,AW,-50,-23,-23,-56,-44,23
2020-05-11,BA,-33,-5,12,-32,-24,8
2020-05-11,BB,-58,-43,-43,-64,-52,25
2020-05-11,BD,-58,-36,-30,-55,-40,19
2020-05-11,BE,-41,-18,-18,-54,-48,19
2020-05-11,BF,-12,-8,-13,-26,-5,10
2020-05-11,BG,-22,-5,29,-34,-30,8
2020-05-11,BH,-35,-13,-34,-28,-22,18
2020-05-11,BJ,-10,0,2,-13,-7,6
2020-05-11,BO,-73,-58,-66,-74,-63,34
2020-05-11,BR,-49,-11,-47,-47,-27,16
2020-05-11,BS,-47,-17,-30,-78,-47,25
2020-05-11,BW,-42,-36,-20,-65,-49,31
2020-05-11,BY,-10,2,43,-13,-17,4
2020-05-11,BZ,-37,-26,-32,-51,-42,17
2020-05-11,CA,-41,-14,19,-62,-52,19
2020-05-11,CA_AB,-38,-10,2,-62,-47,17
2020-05-11,CA_BC,-40,-9,64,-54,-49,17
2020-05-11,CA_MB,-27,-7,27,-53,-41,16
2020-05-11,CA_NB,-21,-15,90,-39,-44,14
2020-05-11,CA_NL,-27,-8,107,-53,-47,11
2020-05-11,CA_NS,-33,-16,130,-56,-53,16
2020-05-11,CA_NT,,,,-37,-40,
2020-05-11,CA_NU,,,,,-28,
2020-05-11,CA_ON,-49,-22,-16,-66,-58,23
2020-05-11,CA_PE,-32,-12,,,-43,12
2020-05-11,CA_QC,-37,-11,28,-63,-49,19
2020-05-11,CA_SK,-28,-7,65,-49,-41,13
2020-05-11,CA_YT,,,,,-36,
2020-05-11,CH,-35,-6,-29,-38,-27,14
2020-05-11,CH_AG,-21,4,-1,-24,-22,13
2020-05-11,CH_AI,,,,,-13,
2020-05-11,CH_AR,,,,-31,-18,
2020-05-11,CH_BL,-20,1,-27,-30,-26,14
2020-05-11,CH_FR,-31,-5,8,-39,-29,14
2020-05-11,CH_GE,-45,-15,-33,-54,-44,19
2020-05-11,CH_GL,,,,-6,-13,
2020-05-11,CH_GR,-55,-17,-46,-54,-23,8
2020-05-11,CH_JU,,-6,,-31,-28,13
2020-05-11,CH_LU,-27,-6,-40,-33,-20,12
2020-05-11,CH_NE,-30,-14,,-30,-35,15
2020-05-11,CH_NW,,,,-45,-19,
2020-05-11,CH_OW,,,,-42,-15,
2020-05-11,CH_SG,-24,2,-1,-28,-17,10
2020-05-11,CH_SH,,,,-32,-21,
2020-05-11,CH_SO,-31,3,,-32,-20,12
2020-05-11,CH_SZ,-16,5,,-27,-20,12
2020-05-11,CH_TG,-20,9,-15,-30,-16,10
2020-05-11,CH_TI,-41,-13,-32,-46,-31,16
2020-05-11,CH_UR,,,,-46,-15,
2020-05-11,CH_VD,-36,-14,-26,-41,-36,17
2020-05-11,CH_VS,-39,-15,-38,-40,-25,10
2020-05-11,CI,-19,-5,-15,-22,-16,15
2020-05-11,CL,-61,-42,-60,-63,-44,24
2020-05-11,CL_AI,-53,-28,-59,-73,-19,16
2020-05-11,CL_AN,-64,-52,-70,-61,-42,23
2020-05-11,CL_AP,-68,-50,-75,-65,-44,22
2020-05-11,CL_AT,-49,-36,-55,-63,-24,20
2020-05-11,CL_CO,-61,-46,-74,-59,-32,18
2020-05-11,CL_LI,-43,-34,-47,-45,-23,19
2020-05-11,CL_LL,-54,-43,-58,-53,-26,18
2020-05-11,CL_LR,-61,-48,-67,-65,-33,21
2020-05-11,CL_ML,-48,-36,-46,-46,-20,18
2020-05-11,CL_NB,-49,-42,-42,-71,-51,16
2020-05-11,CL_TA,-62,-40,-64,-46,-31,20
2020-05-11,CL_VS,-58,-44,-65,-54,-34,19
2020-05-11,CM,-14,-10,-20,-12,-13,9
2020-05-11,CO,-63,-41,-55,-63,-50,26
2020-05-11,CO_AMA,,,-65,,-45,
2020-05-11,CO_ANT,-65,-46,-53,-64,-50,25
2020-05-11,CO_ARA,,-17,-45,-38,-32,
2020-05-11,CO_CAL,-67,-51,-56,-81,-49,23
2020-05-11,CO_CAS,-61,-43,-45,-58,-32,23
2020-05-11,CO_CAU,-61,-41,-53,-49,-43,21
2020-05-11,CO_CAU,-62,-45,-57,-59,-47,23
2020-05-11,CO_CES,-65,-44,-50,-77,-39,21
2020-05-11,CO_CUN,-57,-36,-50,-53,-42,28
2020-05-11,CO_GUV,,,-48,,-25,
2020-05-11,CO_HUI,-59,-41,-55,,-42,22
2020-05-11,CO_LAG,-61,-37,-53,-64,-38,20
2020-05-11,CO_MAG,-66,-49,-70,-81,-44,20
2020-05-11,CO_MET,-64,-46,-47,-46,-41,25
2020-05-11,CO_PUT,-50,,-43,,-29,19
2020-05-11,CO_RIS,-67,-42,-64,-75,-50,25
2020-05-11,CO_SAN,-62,-38,-55,-60,-49,24
2020-05-11,CO_SUC,-59,-38,-52,-91,-31,18
2020-05-11,CO_TOL,-65,-43,-49,-78,-46,24
2020-05-11,CO_VAC,-62,-45,-57,-59,-47,23
2020-05-11,CO_VID,,,-18,,,
2020-05-11,CR,-34,-22,-41,-43,-30,15
2020-05-11,CV,-50,-33,-45,-65,-49,22
2020-05-11,CZ,-34,4,-25,-32,-25,11
2020-05-11,DE,-34,-12,-23,-41,-28,11
2020-05-11,DE_BB,-29,-6,-30,-36,-22,10
2020-05-11,DE_BE,-48,-12,-45,-45,-38,15
2020-05-11,DE_BW,-40,-18,-46,-46,-30,14
2020-05-11,DE_BY,-36,-13,-32,-45,-29,13
2020-05-11,DE_HB,-38,-9,0,-42,-30,11
2020-05-11,DE_HE,-42,-19,-33,-55,-33,13
2020-05-11,DE_HH,-46,-8,25,-45,-39,15
2020-05-11,DE_MV,-25,-7,-18,-29,-21,8
2020-05-11,DE_NI,-25,-8,7,-33,-28,10
2020-05-11,DE_NW,-26,-8,2,-38,-27,10
2020-05-11,DE_RP,-35,-15,-33,-49,-27,12
2020-05-11,DE_SH,-25,-4,25,-29,-27,10
2020-05-11,DE_SL,-38,-18,-29,-50,-28,13
2020-05-11,DE_SN,-35,-12,-39,-35,-23,11
2020-05-11,DE_ST,-27,-8,-34,-31,-19,8
2020-05-11,DE_TH,-32,-15,-35,-32,-21,10
2020-05-11,DK,-16,1,62,-35,-32,11
2020-05-11,DO,-61,-42,-52,-75,-57,27
2020-05-11,EC,-65,-49,-61,-69,-65,31
2020-05-11,EE,-24,-11,-18,-38,-40,14
2020-05-11,EG,-49,-1,-38,-41,-23,14
2020-05-11,ES,-66,-28,-21,-57,-52,20
2020-05-11,ES_AN,-64,-31,-31,-57,-49,17
2020-05-11,ES_AS,-57,-19,5,-25,-45,14
2020-05-11,ES_CB,-61,-23,-10,-46,-46,17
2020-05-11,ES_CE,-70,-31,-45,,-48,
2020-05-11,ES_CM,-70,-33,-39,-63,-48,19
2020-05-11,ES_CN,-65,-31,-47,-56,-51,16
2020-05-11,ES_CT,-71,-30,-20,-56,-57,24
2020-05-11,ES_EX,-61,-21,-21,-42,-42,12
2020-05-11,ES_GA,-59,-16,23,-45,-44,15
2020-05-11,ES_IB,-50,-18,6,-51,-43,15
2020-05-11,ES_MC,-55,-21,-10,-30,-35,12
2020-05-11,ES_MD,-77,-28,-37,-67,-65,28
2020-05-11,ES_ML,-59,-24,-10,-69,-44,16
2020-05-11,ES_NC,-56,-15,9,-58,-44,15
2020-05-11,ES_PV,-66,-23,-32,-48,-48,20
2020-05-11,ES_RI,-54,-22,7,-42,-42,13
2020-05-11,ES_VC,-67,-33,-24,-60,-49,19
2020-05-11,FI,-40,-16,13,-54,-45,14
2020-05-11,FJ,-22,-12,-9,-30,-17,12
2020-05-11,FR,-46,-10,-34,-56,-48,19
2020-05-11,FR_ARA,-46,-11,-32,-56,-46,18
2020-05-11,FR_BFC,-42,-13,-34,-52,-42,17
2020-05-11,FR_BRE,-38,-5,16,-46,-41,15
2020-05-11,FR_COR,-40,-13,-22,-45,-36,13
2020-05-11,FR_CVL,-41,-11,-38,-54,-44,18
2020-05-11,FR_GES,-47,-16,-44,-60,-45,18
2020-05-11,FR_HDF,-36,-6,-16,-56,-45,16
2020-05-11,FR_IDF,-58,-10,-60,-61,-61,25
2020-05-11,FR_NAQ,-43,-11,-32,-52,-41,17
2020-05-11,FR_NOR,-36,-4,-11,-55,-41,15
2020-05-11,FR_OCC,-44,-13,-35,-52,-46,18
2020-05-11,FR_PAC,-45,-13,-37,-52,-45,17
2020-05-11,FR_PDL,-41,-8,-6,-54,-44,17
2020-05-11,GA,-26,-21,-12,-37,-25,19
2020-05-11,GB,-67,-25,-8,-64,-62,24
2020-05-11,GE,-51,-29,-14,-48,-51,16
2020-05-11,GH,-20,-7,-18,-25,-18,14
2020-05-11,GR,-28,8,70,-32,-29,10
2020-05-11,GT,-50,-38,-43,-65,-39,23
2020-05-11,GW,,,,,-32,
2020-05-11,HK,-18,-2,-16,-27,-11,11
2020-05-11,HN,-65,-41,-42,-68,-52,22
2020-05-11,HR,-15,1,10,-43,-31,9
2020-05-11,HT,-26,-24,-15,-41,-28,8
2020-05-11,HU,-28,-9,11,-43,-37,14
2020-05-11,ID,-39,-16,-36,-56,-34,18
2020-05-11,ID_AC,-20,-2,-24,-49,-21,11
2020-05-11,ID_BA,-43,-32,-60,-78,-39,20
2020-05-11,ID_BB,-24,-2,-24,-67,-25,13
2020-05-11,ID_BE,-24,-6,-33,-54,-26,14
2020-05-11,ID_BT,-34,-13,-28,-66,-35,20
2020-05-11,ID_GO,-38,-22,-21,,-30,21
2020-05-11,ID_JA,-28,-11,-24,-56,-24,13
2020-05-11,ID_JB,-58,-13,-32,-52,-37,20
2020-05-11,ID_JI,-29,-15,-33,-57,-31,18
2020-05-11,ID_JK,-52,-21,-94,-63,-46,24
2020-05-11,ID_JT,-26,-13,-31,-56,-29,16
2020-05-11,ID_KB,-43,-21,-27,-55,-27,14
2020-05-11,ID_KI,-30,-9,-19,-56,-25,14
2020-05-11,ID_KR,-34,-17,-37,-71,-23,17
2020-05-11,ID_KS,-34,-15,-32,-58,-26,15
2020-05-11,ID_KT,-36,-20,-29,-49,-24,13
2020-05-11,ID_KU,-37,-13,-27,-47,-23,14
2020-05-11,ID_LA,-21,1,-24,-45,-29,13
2020-05-11,ID_MA,-32,-17,-14,-55,-26,13
2020-05-11,ID_MU,-25,4,-20,-34,-22,13
2020-05-11,ID_NB,-30,-13,-36,-57,-25,16
2020-05-11,ID_NT,-28,-12,-12,-49,-19,12
2020-05-11,ID_PA,-41,-26,-29,-56,-25,15
2020-05-11,ID_PB,-31,-13,-36,-62,-28,16
2020-05-11,ID_RI,-31,-15,-14,-56,-24,14
2020-05-11,ID_SA,-41,-18,-27,-59,-28,17
2020-05-11,ID_SB,-36,-14,-40,-55,-35,17
2020-05-11,ID_SN,-44,-20,-27,-67,-36,19
2020-05-11,ID_SR,-25,-10,-49,-55,-25,15
2020-05-11,ID_SS,-31,-14,-19,-50,-28,14
2020-05-11,ID_ST,-30,-10,-10,-60,-20,14
2020-05-11,ID_SU,-35,-19,-33,-51,-28,15
2020-05-11,IE,-67,-14,22,-61,-61,25
2020-05-11,IL,-39,7,2,-25,-30,15
2020-05-11,IN,-78,-28,-58,-56,-50,25
2020-05-11,IN_AN,-82,,-74,-77,-36,25
2020-05-11,IN_AP,-79,-29,-58,-50,-39,24
2020-05-11,IN_AR,-60,-7,-6,-43,-10,8
2020-05-11,IN_AS,-74,-25,-23,-51,-28,16
2020-05-11,IN_BR,-73,-6,-12,-52,-26,12
2020-05-11,IN_CH,-83,-57,-97,-72,-58,27
2020-05-11,IN_CT,-67,9,-54,-49,-24,15
2020-05-11,IN_DD,-76,-31,-83,-42,-26,23
2020-05-11,IN_DL,-82,-51,-95,-75,-70,31
2020-05-11,IN_DN,-63,18,-56,-69,-21,20
2020-05-11,IN_GA,-69,-25,-72,-40,-31,17
2020-05-11,IN_GJ,-85,-51,-67,-60,-60,32
2020-05-11,IN_HP,-63,-7,-31,-19,-25,12
2020-05-11,IN_HR,-72,-21,-86,-61,-50,24
2020-05-11,IN_JH,-77,-31,-42,-57,-37,19
2020-05-11,IN_JK,-24,85,106,109,41,4
2020-05-11,IN_KA,-72,-17,-69,-44,-51,25
2020-05-11,IN_KL,-72,6,-1,-33,-34,21
2020-05-11,IN_LD,,,33,,-6,
2020-05-11,IN_MH,-82,-41,-71,-68,-67,33
2020-05-11,IN_ML,-75,-54,-16,-32,-26,19
2020-05-11,IN_MN,-77,-19,-15,-18,-26,10
2020-05-11,IN_MP,-78,-33,-67,-54,-47,23
2020-05-11,IN_MZ,-77,-17,-12,-9,-30,7
2020-05-11,IN_NL,-71,-38,-60,-55,-24,10
2020-05-11,IN_OR,-74,-25,-32,-52,-31,17
2020-05-11,IN_PB,-74,-21,-70,-55,-44,18
2020-05-11,IN_PY,-70,-18,-74,-40,-32,28
2020-05-11,IN_RJ,-77,-23,-74,-56,-44,21
2020-05-11,IN_SK,-64,-31,-46,-61,-13,11
2020-05-11,IN_TG,-83,-33,-65,-57,-57,28
2020-05-11,IN_TN,-75,-21,-41,-48,-48,28
2020-05-11,IN_TR,-74,-18,-11,-49,-20,15
2020-05-11,IN_UP,-76,-20,-52,-61,-45,20
2020-05-11,IN_UT,-65,-9,-53,-44,-32,18
2020-05-11,IN_WB,-82,-31,-51,-65,-52,24
2020-05-11,IQ,-17,9,-8,-13,-15,11
2020-05-11,IT,-58,-31,-45,-61,-43,19
2020-05-11,IT_25,-68,-42,-66,-72,-47,23
2020-05-11,IT_34,-59,-25,-53,-62,-37,18
2020-05-11,IT_42,-62,-37,-62,-62,-47,22
2020-05-11,IT_45,-56,-28,-34,-57,-37,18
2020-05-11,IT_52,-57,-29,-49,-57,-40,19
2020-05-11,IT_55,-54,-29,-31,-43,-37,17
2020-05-11,IT_57,-53,-30,-28,-45,-38,18
2020-05-11,IT_62,-57,-28,-42,-63,-50,21
2020-05-11,IT_65,-54,-25,-30,-56,-41,17
2020-05-11,IT_67,-53,-32,-39,-48,-41,16
2020-05-11,IT_72,-56,-28,-43,-56,-43,17
2020-05-11,IT_75,-52,-27,-33,-62,-41,16
2020-05-11,IT_77,-53,-26,-35,-54,-42,16
2020-05-11,IT_78,-54,-29,-23,-59,-43,15
2020-05-11,IT_82,-52,-26,-35,-57,-43,15
2020-05-11,IT_88,-57,-28,-21,-51,-41,15
2020-05-11,JM,-42,-34,-51,-42,-40,23
2020-05-11,JO,-40,-18,-38,-80,-40,16
2020-05-11,JP,-32,-2,0,-42,-22,12
2020-05-11,JP_01,-28,-3,-3,-41,-17,9
2020-05-11,JP_02,-15,-3,8,-28,-7,5
2020-05-11,JP_03,-13,0,10,-26,-7,5
2020-05-11,JP_04,-25,-5,8,-40,-15,10
2020-05-11,JP_05,-15,-2,31,-22,-7,4
2020-05-11,JP_06,-18,-4,27,-36,-10,7
2020-05-11,JP_07,-20,-4,12,-35,-11,8
2020-05-11,JP_08,-23,-4,-3,-43,-17,11
2020-05-11,JP_09,-23,-5,4,-44,-14,10
2020-05-11,JP_10,-23,-4,-1,-42,-16,11
2020-05-11,JP_11,-28,-2,-1,-43,-26,15
2020-05-11,JP_12,-34,-3,15,-45,-28,16
2020-05-11,JP_13,-54,-6,-7,-50,-40,21
2020-05-11,JP_14,-39,-2,11,-44,-34,18
2020-05-11,JP_15,-16,-2,14,-39,-11,7
2020-05-11,JP_16,-24,-2,14,-36,-14,9
2020-05-11,JP_17,-27,-3,8,-49,-19,11
2020-05-11,JP_18,-21,0,13,-28,-13,8
2020-05-11,JP_19,-25,-6,-27,-48,-15,10
2020-05-11,JP_20,-26,-2,-4,-45,-11,8
2020-05-11,JP_21,-28,-2,-17,-39,-18,11
2020-05-11,JP_22,-23,-3,-13,-42,-15,10
2020-05-11,JP_23,-27,-1,16,-43,-25,14
2020-05-11,JP_24,-26,-4,-18,-42,-14,10
2020-05-11,JP_25,-26,1,-2,-43,-18,11
2020-05-11,JP_26,-36,-2,-6,-46,-23,12
2020-05-11,JP_27,-40,-1,3,-41,-23,13
2020-05-11,JP_29,-28,-1,-16,-37,-19,11
2020-05-11,JP_30,-21,-2,-4,-36,-12,8
2020-05-11,JP_31,-18,-1,2,-32,-8,6
2020-05-11,JP_32,-22,-2,4,-28,-9,7
2020-05-11,JP_33,-21,-2,6,-37,-10,8
2020-05-11,JP_34,-28,-1,5,-38,-15,10
2020-05-11,JP_35,-18,1,5,-32,-10,8
2020-05-11,JP_36,-21,-3,2,-36,-9,7
2020-05-11,JP_37,-21,-2,-8,-40,-10,8
2020-05-11,JP_38,-20,-1,14,-31,-7,6
2020-05-11,JP_40,-30,-1,15,-46,-20,12
2020-05-11,JP_41,-17,-2,0,-37,-10,8
2020-05-11,JP_42,-20,0,-6,-29,-7,6
2020-05-11,JP_43,-22,-1,-6,-33,-12,8
2020-05-11,JP_45,-17,-1,-10,-25,-5,5
2020-05-11,JP_46,-17,0,-5,-35,-5,5
2020-05-11,JP_47,-33,-9,-53,-57,-22,12
2020-05-11,KE,-34,-26,-23,-33,-31,21
2020-05-11,KG,-48,-34,-19,-46,-45,12
2020-05-11,KH,-26,-14,-12,-45,-36,12
2020-05-11,KR,-3,14,44,-2,0,3
2020-05-11,KW,-90,-81,-78,-81,-81,43
2020-05-11,KZ,-32,-15,0,-21,-37,12
2020-05-11,LA,-30,-15,-8,-44,-20,7
2020-05-11,LB,-40,-13,-13,-63,-38,11
2020-05-11,LI,,,,-25,-24,
2020-05-11,LK,-52,-26,-34,-47,-38,25
2020-05-11,LT,-35,-6,18,-44,-40,14
2020-05-11,LU,-45,-18,-27,-49,-49,22
2020-05-11,LV,-23,-10,-21,-42,-36,13
2020-05-11,LY,-17,11,0,-23,-19,11
2020-05-11,MD,-30,-20,8,-40,-39,12
2020-05-11,MK,-37,-10,22,-42,-28,12
2020-05-11,ML,-9,-6,1,-33,-5,10
2020-05-11,MM,-46,-29,-14,-40,-26,15
2020-05-11,MN,6,24,24,8,6,-1
2020-05-11,MT,-45,-17,-16,-36,-45,20
2020-05-11,MU,-73,-56,-69,-81,-70,31
2020-05-11,MX,-57,-26,-50,-60,-47,21
2020-05-11,MX_AGU,-54,-21,-37,-63,-45,20
2020-05-11,MX_BCN,-53,-16,-34,-57,-41,19
2020-05-11,MX_BCS,-68,-39,-68,-74,-52,25
2020-05-11,MX_CAM,-61,-31,-59,-60,-47,22
2020-05-11,MX_CHH,-54,-21,-43,-59,-48,21
2020-05-11,MX_CHP,-54,-26,-46,-54,-41,16
2020-05-11,MX_CMX,-69,-39,-64,-66,-61,27
2020-05-11,MX_COA,-51,-22,-47,-52,-45,19
2020-05-11,MX_COL,-48,-17,-32,-55,-33,15
2020-05-11,MX_DUR,-50,-25,-46,-53,-40,17
2020-05-11,MX_GRO,-60,-34,-54,-61,-47,18
2020-05-11,MX_GUA,-50,-18,-46,-46,-37,17
2020-05-11,MX_HID,-52,-27,-47,-56,-44,21
2020-05-11,MX_JAL,-49,-20,-42,-55,-35,17
2020-05-11,MX_MEX,-53,-25,-43,-57,-49,22
2020-05-11,MX_MIC,-46,-21,-30,-42,-34,14
2020-05-11,MX_MOR,-55,-28,-51,-55,-43,20
2020-05-11,MX_NAY,-59,-31,-59,-51,-44,19
2020-05-11,MX_OAX,-54,-29,-54,-49,-40,17
2020-05-11,MX_PUE,-56,-26,-46,-45,-48,20
2020-05-11,MX_QUE,-59,-27,-51,-43,-48,24
2020-05-11,MX_ROO,-76,-47,-75,-86,-60,32
2020-05-11,MX_SIN,-63,-33,-51,-68,-50,22
2020-05-11,MX_SON,-55,-25,-43,-57,-47,19
2020-05-11,MX_TAB,-64,-37,-56,-62,-51,22
2020-05-11,MX_TAM,-49,-19,-48,-53,-41,17
2020-05-11,MX_TLA,-42,-18,-40,-48,-43,18
2020-05-11,MX_VER,-52,-23,-48,-50,-38,16
2020-05-11,MX_ZAC,-55,-30,-53,-54,-42,17
2020-05-11,MY,-60,-12,-47,-60,-49,27
2020-05-11,MZ,-18,-6,-24,-21,-2,9
2020-05-11,NE,-19,-5,-20,-37,-15,12
2020-05-11,NG,-38,-29,-41,-32,-36,23
2020-05-11,NI,-31,-16,-24,-32,-13,11
2020-05-11,NL,-29,-9,10,-57,-40,15
2020-05-11,NO,-10,3,39,-33,-32,11
2020-05-11,NO_03,-22,-1,57,-44,-48,17
2020-05-11,NO_11,-7,1,53,-31,-27,10
2020-05-11,NO_15,-12,0,-7,-20,-23,10
2020-05-11,NO_18,-4,0,13,-45,-21,7
2020-05-11,NO_30,2,11,92,-40,-33,11
2020-05-11,NO_34,-8,-1,33,-21,-26,8
2020-05-11,NO_38,2,10,84,-17,-26,8
2020-05-11,NO_42,-3,9,60,-3,-27,8
2020-05-11,NO_46,-12,2,8,-24,-31,10
2020-05-11,NO_50,-21,-1,1,-43,-35,13
2020-05-11,NO_54,-21,-1,-23,-46,-25,8
2020-05-11,NP,-62,-44,-37,-53,-50,18
2020-05-11,NZ,-72,-33,-54,-70,-33,19
2020-05-11,OM,-52,-36,-46,-65,-39,20
2020-05-11,PA,-71,-47,-64,-70,-64,36
2020-05-11,PE,-82,-55,-64,-74,-66,34
2020-05-11,PE_AMA,,,-55,-76,-37,
2020-05-11,PE_ANC,-84,-56,-54,-83,-58,29
2020-05-11,PE_ARE,-84,-62,-59,-71,-63,33
2020-05-11,PE_AYA,-78,-56,-60,-85,-51,29
2020-05-11,PE_CAJ,-76,-48,-55,-76,-49,26
2020-05-11,PE_HUV,,,-41,-71,-39,
2020-05-11,PE_ICA,-79,-52,-64,-83,-53,30
2020-05-11,PE_LAL,-83,-53,-62,-74,-59,31
2020-05-11,PE_LAM,-87,-69,-63,-83,-65,32
2020-05-11,PE_LOR,-81,-50,-57,-62,-55,30
2020-05-11,PE_MDD,-80,-49,-51,-60,-37,
2020-05-11,PE_MOQ,-75,-61,-68,-86,-53,35
2020-05-11,PE_PAS,,,-51,,-39,
2020-05-11,PE_PIU,-83,-66,-63,-80,-62,32
2020-05-11,PE_PUN,-73,-54,-51,-68,-47,27
2020-05-11,PE_TAC,-78,-55,-67,-77,-59,31
2020-05-11,PE_TUM,-78,-48,-64,-77,-52,
2020-05-11,PE_UCA,-73,-39,-52,-77,-53,29
2020-05-11,PG,-2,12,-11,-28,21,4
2020-05-11,PH,-78,-45,-50,-75,-63,33
2020-05-11,PK,-38,-22,-21,-38,-32,15
