date,key,mobility_driving,mobility_transit,mobility_walking,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-25,US_KS_20177,9.45,,,,,,,,
2020-05-25,US_KS_20191,59.09,,,,,,,,
2020-05-25,US_KS_20193,99.69,,,,,,,,
2020-05-25,US_KS_20209,-0.85,,,,,,,,
2020-05-25,US_KY,16.21,,,,,,,,
2020-05-25,US_KY_21001,48.84,,,,,,,,
2020-05-25,US_KY_21003,81.52,,,,,,,,
2020-05-25,US_KY_21005,33.15,,,,,,,,
2020-05-25,US_KY_21009,43.54,,,,,,,,
2020-05-25,US_KY_21013,32.14,,,,,,,,
2020-05-25,US_KY_21015,7.35,,,,,,,,
2020-05-25,US_KY_21017,15.57,,,,,,,,
2020-05-25,US_KY_21019,13.15,,,,,,,,
2020-05-25,US_KY_21021,14.47,,,,,,,,
2020-05-25,US_KY_21029,34.48,,,,,,,,
2020-05-25,US_KY_21035,18.6,,,,,,,,
2020-05-25,US_KY_21037,5.33,,,,,,,,
2020-05-25,US_KY_21041,38.57,,,,,,,,
2020-05-25,US_KY_21043,56.12,,,,,,,,
2020-05-25,US_KY_21047,22.14,,,,,,,,
2020-05-25,US_KY_21049,26.61,,,,,,,,
2020-05-25,US_KY_21059,15.52,,,,,,,,
2020-05-25,US_KY_21067,-2.17,,,,,,,,
2020-05-25,US_KY_21071,29.38,,,,,,,,
2020-05-25,US_KY_21073,-2,,,,,,,,
2020-05-25,US_KY_21077,36.16,,,,,,,,
2020-05-25,US_KY_21081,102.62,,,,,,,,
2020-05-25,US_KY_21083,13.6,,,,,,,,
2020-05-25,US_KY_21085,90.89,,,,,,,,
2020-05-25,US_KY_21089,28.24,,,,,,,,
2020-05-25,US_KY_21093,22.55,,,,,,,,
2020-05-25,US_KY_21099,92.53,,,,,,,,
2020-05-25,US_KY_21101,15.94,,,,,,,,
2020-05-25,US_KY_21103,36.42,,,,,,,,
2020-05-25,US_KY_21107,23.08,,,,,,,,
2020-05-25,US_KY_21111,-6.44,,,,,,,,
2020-05-25,US_KY_21113,14.26,,,,,,,,
2020-05-25,US_KY_21117,11.11,,,,,,,,
2020-05-25,US_KY_21121,49.05,,,,,,,,
2020-05-25,US_KY_21125,94.85,,,,,,,,
2020-05-25,US_KY_21137,59.68,,,,,,,,
2020-05-25,US_KY_21141,12.06,,,,,,,,
2020-05-25,US_KY_21143,238.93,,,,,,,,
2020-05-25,US_KY_21145,38.33,,,,,,,,
2020-05-25,US_KY_21151,50.67,,,,,,,,
2020-05-25,US_KY_21155,27.51,,,,,,,,
2020-05-25,US_KY_21157,130.38,,,,,,,,
2020-05-25,US_KY_21161,19.44,,,,,,,,
2020-05-25,US_KY_21163,49.94,,,,,,,,
2020-05-25,US_KY_21167,39.7,,,,,,,,
2020-05-25,US_KY_21173,21.35,,,,,,,,
2020-05-25,US_KY_21177,27.72,,,,,,,,
2020-05-25,US_KY_21179,13.59,,,,,,,,
2020-05-25,US_KY_21183,9.7,,,,,,,,
2020-05-25,US_KY_21185,7.94,,,,,,,,
2020-05-25,US_KY_21193,1.75,,,,,,,,
2020-05-25,US_KY_21195,9.93,,,,,,,,
2020-05-25,US_KY_21199,85.94,,,,,,,,
2020-05-25,US_KY_21203,232.11,,,,,,,,
2020-05-25,US_KY_21205,22.46,,,,,,,,
2020-05-25,US_KY_21209,43.17,,,,,,,,
2020-05-25,US_KY_21211,13.5,,,,,,,,
2020-05-25,US_KY_21213,52.62,,,,,,,,
2020-05-25,US_KY_21215,61.07,,,,,,,,
2020-05-25,US_KY_21217,36.43,,,,,,,,
2020-05-25,US_KY_21221,228,,,,,,,,
2020-05-25,US_KY_21227,14.64,,,,,,,,
2020-05-25,US_KY_21235,147.43,,,,,,,,
2020-05-25,US_KY_21239,20.89,,,,,,,,
2020-05-25,US_LA,-18.13,,,,,,,,
2020-05-25,US_LA_22001,28.49,,,,,,,,
2020-05-25,US_LA_22003,33.23,,,,,,,,
2020-05-25,US_LA_22005,-18.86,,,,,,,,
2020-05-25,US_LA_22007,22.97,,,,,,,,
2020-05-25,US_LA_22009,21.89,,,,,,,,
2020-05-25,US_LA_22011,37.26,,,,,,,,
2020-05-25,US_LA_22013,30.75,,,,,,,,
2020-05-25,US_LA_22015,19.04,,,,,,,,
2020-05-25,US_LA_22017,6.3,,,,,,,,
2020-05-25,US_LA_22019,23.51,,,,,,,,
2020-05-25,US_LA_22031,27.29,,,,,,,,
2020-05-25,US_LA_22033,-15.87,,,,,,,,
2020-05-25,US_LA_22037,35.95,,,,,,,,
2020-05-25,US_LA_22039,37.44,,,,,,,,
2020-05-25,US_LA_22041,18.97,,,,,,,,
2020-05-25,US_LA_22043,29.69,,,,,,,,
2020-05-25,US_LA_22045,17.12,,,,,,,,
2020-05-25,US_LA_22047,-11.57,,,,,,,,
2020-05-25,US_LA_22051,-31.35,,,,,,,,
2020-05-25,US_LA_22053,51.13,,,,,,,,
2020-05-25,US_LA_22055,-2.57,,,,,,,,
2020-05-25,US_LA_22057,31.14,,,,,,,,
2020-05-25,US_LA_22061,0.17,,,,,,,,
2020-05-25,US_LA_22063,30.97,,,,,,,,
2020-05-25,US_LA_22065,75.35,,,,,,,,
2020-05-25,US_LA_22067,16.87,,,,,,,,
2020-05-25,US_LA_22069,4.59,,,,,,,,
2020-05-25,US_LA_22071,-65.72,,,,,,,,
2020-05-25,US_LA_22073,7.23,,,,,,,,
2020-05-25,US_LA_22075,-34.11,,,,,,,,
2020-05-25,US_LA_22077,44.25,,,,,,,,
2020-05-25,US_LA_22079,9.22,,,,,,,,
2020-05-25,US_LA_22083,43.4,,,,,,,,
2020-05-25,US_LA_22085,126.59,,,,,,,,
2020-05-25,US_LA_22087,-2.42,,,,,,,,
2020-05-25,US_LA_22089,-34.93,,,,,,,,
2020-05-25,US_LA_22093,-45.4,,,,,,,,
2020-05-25,US_LA_22095,-33.77,,,,,,,,
2020-05-25,US_LA_22097,30.91,,,,,,,,
2020-05-25,US_LA_22099,28.77,,,,,,,,
2020-05-25,US_LA_22101,13.95,,,,,,,,
2020-05-25,US_LA_22103,23.37,,,,,,,,
2020-05-25,US_LA_22105,26.07,,,,,,,,
2020-05-25,US_LA_22109,8.67,,,,,,,,
2020-05-25,US_LA_22111,48.59,,,,,,,,
2020-05-25,US_LA_22113,7.67,,,,,,,,
2020-05-25,US_LA_22115,14.32,,,,,,,,
2020-05-25,US_LA_22117,29.49,,,,,,,,
2020-05-25,US_LA_22119,17.67,,,,,,,,
2020-05-25,US_LA_22121,-6.32,,,,,,,,
2020-05-25,US_MA,-22.98,,,,,,,,
2020-05-25,US_MA_25001,80.31,,,,,,,,
2020-05-25,US_MA_25003,14.4,,,,,,,,
2020-05-25,US_MA_25005,-5.84,,,,,,,,
2020-05-25,US_MA_25007,152.09,,,,,,,,
2020-05-25,US_MA_25009,-19.08,,,,,,,,
2020-05-25,US_MA_25011,8.59,,,,,,,,
2020-05-25,US_MA_25013,-2.44,,,,,,,,
2020-05-25,US_MA_25015,-5.95,,,,,,,,
2020-05-25,US_MA_25017,-36.3,,,,,,,,
2020-05-25,US_MA_25021,-31.95,,,,,,,,
2020-05-25,US_MA_25023,-3.45,,,,,,,,
2020-05-25,US_MA_25025,-46.77,,,,,,,,
2020-05-25,US_MA_25027,-14.44,,,,,,,,
2020-05-25,US_MD,-8.22,,,,,,,,
2020-05-25,US_MD_24001,35.02,,,,,,,,
2020-05-25,US_MD_24003,-14.23,,,,,,,,
2020-05-25,US_MD_24005,-11.12,,,,,,,,
2020-05-25,US_MD_24009,48.19,,,,,,,,
2020-05-25,US_MD_24011,52.03,,,,,,,,
2020-05-25,US_MD_24013,-3.97,,,,,,,,
2020-05-25,US_MD_24015,21.52,,,,,,,,
2020-05-25,US_MD_24017,14.56,,,,,,,,
2020-05-25,US_MD_24019,84.58,,,,,,,,
2020-05-25,US_MD_24021,-3.43,,,,,,,,
2020-05-25,US_MD_24023,190.4,,,,,,,,
2020-05-25,US_MD_24025,12.28,,,,,,,,
2020-05-25,US_MD_24027,-26.7,,,,,,,,
2020-05-25,US_MD_24029,39.61,,,,,,,,
2020-05-25,US_MD_24031,-27.84,,,,,,,,
2020-05-25,US_MD_24033,-9.33,,,,,,,,
2020-05-25,US_MD_24035,71.69,,,,,,,,
2020-05-25,US_MD_24037,29.93,,,,,,,,
2020-05-25,US_MD_24039,41.97,,,,,,,,
2020-05-25,US_MD_24041,64.39,,,,,,,,
2020-05-25,US_MD_24043,23.27,,,,,,,,
2020-05-25,US_MD_24045,24.31,,,,,,,,
2020-05-25,US_MD_24047,288.32,,,,,,,,
2020-05-25,US_ME,9.51,,,,,,,,
2020-05-25,US_ME_23001,10.85,,,,,,,,
2020-05-25,US_ME_23003,-6.26,,,,,,,,
2020-05-25,US_ME_23005,-12.1,,,,,,,,
2020-05-25,US_ME_23007,47.26,,,,,,,,
2020-05-25,US_ME_23009,53.47,,,,,,,,
2020-05-25,US_ME_23011,12.89,,,,,,,,
2020-05-25,US_ME_23013,26.61,,,,,,,,
2020-05-25,US_ME_23015,42.62,,,,,,,,
2020-05-25,US_ME_23017,47.95,,,,,,,,
2020-05-25,US_ME_23019,17.3,,,,,,,,
2020-05-25,US_ME_23023,15.1,,,,,,,,
2020-05-25,US_ME_23025,30.8,,,,,,,,
2020-05-25,US_ME_23027,48.5,,,,,,,,
2020-05-25,US_ME_23031,22.53,,,,,,,,
2020-05-25,US_MI,2.81,,,,,,,,
2020-05-25,US_MI_26005,37.57,,,,,,,,
2020-05-25,US_MI_26007,50.77,,,,,,,,
2020-05-25,US_MI_26009,218.43,,,,,,,,
2020-05-25,US_MI_26015,56.94,,,,,,,,
2020-05-25,US_MI_26017,87.5,,,,,,,,
2020-05-25,US_MI_26019,198.58,,,,,,,,
2020-05-25,US_MI_26021,77.48,,,,,,,,
2020-05-25,US_MI_26023,76.87,,,,,,,,
2020-05-25,US_MI_26025,2.75,,,,,,,,
2020-05-25,US_MI_26027,64.26,,,,,,,,
2020-05-25,US_MI_26029,96.72,,,,,,,,
2020-05-25,US_MI_26031,271.17,,,,,,,,
2020-05-25,US_MI_26033,59.87,,,,,,,,
2020-05-25,US_MI_26035,345.02,,,,,,,,
2020-05-25,US_MI_26037,24.39,,,,,,,,
2020-05-25,US_MI_26039,261.74,,,,,,,,
2020-05-25,US_MI_26041,86.44,,,,,,,,
2020-05-25,US_MI_26043,42.73,,,,,,,,
2020-05-25,US_MI_26045,4.7,,,,,,,,
2020-05-25,US_MI_26047,75.47,,,,,,,,
2020-05-25,US_MI_26049,15.56,,,,,,,,
2020-05-25,US_MI_26055,54.36,,,,,,,,
2020-05-25,US_MI_26057,68.46,,,,,,,,
2020-05-25,US_MI_26059,45.08,,,,,,,,
2020-05-25,US_MI_26061,21.64,,,,,,,,
2020-05-25,US_MI_26063,173.02,,,,,,,,
2020-05-25,US_MI_26065,-31.76,,,,,,,,
2020-05-25,US_MI_26067,21.49,,,,,,,,
2020-05-25,US_MI_26073,42.13,,,,,,,,
2020-05-25,US_MI_26075,21.9,,,,,,,,
2020-05-25,US_MI_26077,-6.15,,,,,,,,
2020-05-25,US_MI_26079,173.34,,,,,,,,
2020-05-25,US_MI_26081,-15.42,,,,,,,,
2020-05-25,US_MI_26087,28.77,,,,,,,,
2020-05-25,US_MI_26089,201.56,,,,,,,,
2020-05-25,US_MI_26091,28.04,,,,,,,,
2020-05-25,US_MI_26093,-1.46,,,,,,,,
2020-05-25,US_MI_26099,-5.19,,,,,,,,
2020-05-25,US_MI_26103,38.71,,,,,,,,
2020-05-25,US_MI_26105,164.56,,,,,,,,
2020-05-25,US_MI_26107,63.18,,,,,,,,
2020-05-25,US_MI_26111,92.51,,,,,,,,
2020-05-25,US_MI_26115,17.42,,,,,,,,
2020-05-25,US_MI_26117,77.41,,,,,,,,
2020-05-25,US_MI_26121,34.38,,,,,,,,
2020-05-25,US_MI_26123,93.14,,,,,,,,
2020-05-25,US_MI_26125,-25.39,,,,,,,,
2020-05-25,US_MI_26127,241.42,,,,,,,,
2020-05-25,US_MI_26133,346.28,,,,,,,,
2020-05-25,US_MI_26137,134.47,,,,,,,,
2020-05-25,US_MI_26139,25.25,,,,,,,,
2020-05-25,US_MI_26143,468.1,,,,,,,,
2020-05-25,US_MI_26145,26.7,,,,,,,,
2020-05-25,US_MI_26147,48.45,,,,,,,,
2020-05-25,US_MI_26149,53.67,,,,,,,,
2020-05-25,US_MI_26151,73.11,,,,,,,,
2020-05-25,US_MI_26155,13.59,,,,,,,,
2020-05-25,US_MI_26157,24.75,,,,,,,,
2020-05-25,US_MI_26159,119.68,,,,,,,,
2020-05-25,US_MI_26161,-33.33,,,,,,,,
2020-05-25,US_MI_26163,0.51,,,,,,,,
2020-05-25,US_MI_26165,129.77,,,,,,,,
2020-05-25,US_MN,-3.48,,,,,,,,
2020-05-25,US_MN_27003,-11.86,,,,,,,,
2020-05-25,US_MN_27005,136.21,,,,,,,,
2020-05-25,US_MN_27007,35.64,,,,,,,,
2020-05-25,US_MN_27009,69.17,,,,,,,,
2020-05-25,US_MN_27013,2.34,,,,,,,,
2020-05-25,US_MN_27015,26.95,,,,,,,,
2020-05-25,US_MN_27017,92.28,,,,,,,,
2020-05-25,US_MN_27019,1.2,,,,,,,,
2020-05-25,US_MN_27021,233.63,,,,,,,,
2020-05-25,US_MN_27025,91.95,,,,,,,,
2020-05-25,US_MN_27027,18.58,,,,,,,,
2020-05-25,US_MN_27035,186.97,,,,,,,,
2020-05-25,US_MN_27037,-13.55,,,,,,,,
2020-05-25,US_MN_27039,24.98,,,,,,,,
2020-05-25,US_MN_27041,85.84,,,,,,,,
2020-05-25,US_MN_27045,51.1,,,,,,,,
2020-05-25,US_MN_27047,40.08,,,,,,,,
2020-05-25,US_MN_27049,57.77,,,,,,,,
2020-05-25,US_MN_27053,-28.91,,,,,,,,
2020-05-25,US_MN_27057,191.65,,,,,,,,
2020-05-25,US_MN_27059,86.65,,,,,,,,
2020-05-25,US_MN_27061,126.56,,,,,,,,
2020-05-25,US_MN_27067,45.07,,,,,,,,
2020-05-25,US_MN_27079,55.33,,,,,,,,
2020-05-25,US_MN_27083,35.65,,,,,,,,
2020-05-25,US_MN_27085,26.78,,,,,,,,
2020-05-25,US_MN_27091,49.57,,,,,,,,
2020-05-25,US_MN_27093,84.22,,,,,,,,
2020-05-25,US_MN_27095,239.93,,,,,,,,
2020-05-25,US_MN_27097,233.66,,,,,,,,
2020-05-25,US_MN_27099,23.75,,,,,,,,
2020-05-25,US_MN_27103,13.79,,,,,,,,
2020-05-25,US_MN_27105,50.58,,,,,,,,
2020-05-25,US_MN_27109,5.37,,,,,,,,
2020-05-25,US_MN_27111,133.45,,,,,,,,
2020-05-25,US_MN_27115,345.41,,,,,,,,
2020-05-25,US_MN_27119,32.12,,,,,,,,
2020-05-25,US_MN_27123,-23.94,,,,,,,,
2020-05-25,US_MN_27127,27.98,,,,,,,,
2020-05-25,US_MN_27131,12.65,,,,,,,,
2020-05-25,US_MN_27137,33.4,,,,,,,,
2020-05-25,US_MN_27139,-6.15,,,,,,,,
2020-05-25,US_MN_27141,62.76,,,,,,,,
2020-05-25,US_MN_27145,25.02,,,,,,,,
2020-05-25,US_MN_27147,31.6,,,,,,,,
2020-05-25,US_MN_27153,124.81,,,,,,,,
2020-05-25,US_MN_27157,110.32,,,,,,,,
2020-05-25,US_MN_27161,27.3,,,,,,,,
2020-05-25,US_MN_27163,-3.63,,,,,,,,
2020-05-25,US_MN_27169,23.69,,,,,,,,
2020-05-25,US_MN_27171,36.82,,,,,,,,
2020-05-25,US_MO,7.3,,,,,,,,
2020-05-25,US_MO_29001,12.06,,,,,,,,
2020-05-25,US_MO_29003,62.03,,,,,,,,
2020-05-25,US_MO_29007,48.07,,,,,,,,
2020-05-25,US_MO_29009,102.43,,,,,,,,
2020-05-25,US_MO_29013,80.46,,,,,,,,
2020-05-25,US_MO_29019,12.93,,,,,,,,
2020-05-25,US_MO_29021,16.13,,,,,,,,
2020-05-25,US_MO_29023,9.31,,,,,,,,
2020-05-25,US_MO_29027,71.3,,,,,,,,
2020-05-25,US_MO_29029,589.34,,,,,,,,
2020-05-25,US_MO_29031,27.58,,,,,,,,
2020-05-25,US_MO_29037,34.06,,,,,,,,
2020-05-25,US_MO_29043,54.07,,,,,,,,
2020-05-25,US_MO_29047,-6.11,,,,,,,,
2020-05-25,US_MO_29049,33.01,,,,,,,,
2020-05-25,US_MO_29051,26.83,,,,,,,,
2020-05-25,US_MO_29053,44.42,,,,,,,,
2020-05-25,US_MO_29055,309.55,,,,,,,,
2020-05-25,US_MO_29069,-1.98,,,,,,,,
2020-05-25,US_MO_29071,59.21,,,,,,,,
2020-05-25,US_MO_29077,3.61,,,,,,,,
2020-05-25,US_MO_29083,213.75,,,,,,,,
2020-05-25,US_MO_29091,51.61,,,,,,,,
2020-05-25,US_MO_29095,-9.84,,,,,,,,
2020-05-25,US_MO_29097,22.38,,,,,,,,
2020-05-25,US_MO_29099,8,,,,,,,,
2020-05-25,US_MO_29101,27.34,,,,,,,,
2020-05-25,US_MO_29105,74.3,,,,,,,,
2020-05-25,US_MO_29107,41.92,,,,,,,,
2020-05-25,US_MO_29109,54.49,,,,,,,,
2020-05-25,US_MO_29113,18.39,,,,,,,,
2020-05-25,US_MO_29119,103.37,,,,,,,,
2020-05-25,US_MO_29127,64.32,,,,,,,,
2020-05-25,US_MO_29131,356.78,,,,,,,,
2020-05-25,US_MO_29139,95.93,,,,,,,,
2020-05-25,US_MO_29143,36.64,,,,,,,,
2020-05-25,US_MO_29145,27.13,,,,,,,,
2020-05-25,US_MO_29147,-16.82,,,,,,,,
2020-05-25,US_MO_29155,44.43,,,,,,,,
2020-05-25,US_MO_29157,7.26,,,,,,,,
2020-05-25,US_MO_29159,102.81,,,,,,,,
2020-05-25,US_MO_29161,80.9,,,,,,,,
2020-05-25,US_MO_29165,-15.85,,,,,,,,
2020-05-25,US_MO_29167,45.7,,,,,,,,
2020-05-25,US_MO_29169,31.52,,,,,,,,
2020-05-25,US_MO_29175,16.06,,,,,,,,
2020-05-25,US_MO_29177,6.78,,,,,,,,
2020-05-25,US_MO_29183,1.74,,,,,,,,
2020-05-25,US_MO_29185,34.46,,,,,,,,
2020-05-25,US_MO_29186,47.51,,,,,,,,
2020-05-25,US_MO_29187,41.89,,,,,,,,
2020-05-25,US_MO_29189,-20.16,,,,,,,,
2020-05-25,US_MO_29195,43.52,,,,,,,,
2020-05-25,US_MO_29201,30.89,,,,,,,,
2020-05-25,US_MO_29207,31.3,,,,,,,,
2020-05-25,US_MO_29209,291.68,,,,,,,,
2020-05-25,US_MO_29213,173.71,,,,,,,,
2020-05-25,US_MO_29217,60.58,,,,,,,,
2020-05-25,US_MO_29219,58.74,,,,,,,,
2020-05-25,US_MO_29225,59.18,,,,,,,,
2020-05-25,US_MS,24.62,,,,,,,,
2020-05-25,US_MS_28001,21.45,,,,,,,,
2020-05-25,US_MS_28003,37.7,,,,,,,,
2020-05-25,US_MS_28007,21.81,,,,,,,,
2020-05-25,US_MS_28011,-17.25,,,,,,,,
2020-05-25,US_MS_28017,30.27,,,,,,,,
2020-05-25,US_MS_28023,101.22,,,,,,,,
2020-05-25,US_MS_28025,46.63,,,,,,,,
2020-05-25,US_MS_28027,8.32,,,,,,,,
2020-05-25,US_MS_28029,21.19,,,,,,,,
2020-05-25,US_MS_28031,92.25,,,,,,,,
2020-05-25,US_MS_28033,12.8,,,,,,,,
2020-05-25,US_MS_28035,27.99,,,,,,,,
2020-05-25,US_MS_28039,73.35,,,,,,,,
2020-05-25,US_MS_28043,30.8,,,,,,,,
2020-05-25,US_MS_28045,95.25,,,,,,,,
2020-05-25,US_MS_28047,60.86,,,,,,,,
2020-05-25,US_MS_28049,-3,,,,,,,,
2020-05-25,US_MS_28051,13.53,,,,,,,,
2020-05-25,US_MS_28057,42.73,,,,,,,,
2020-05-25,US_MS_28059,59.92,,,,,,,,
2020-05-25,US_MS_28061,16.71,,,,,,,,
2020-05-25,US_MS_28067,27.89,,,,,,,,
2020-05-25,US_MS_28071,9.76,,,,,,,,
2020-05-25,US_MS_28073,27.66,,,,,,,,
2020-05-25,US_MS_28075,29.72,,,,,,,,
2020-05-25,US_MS_28079,-5.88,,,,,,,,
2020-05-25,US_MS_28081,14.55,,,,,,,,
2020-05-25,US_MS_28083,3.26,,,,,,,,
2020-05-25,US_MS_28085,15.49,,,,,,,,
2020-05-25,US_MS_28087,11.22,,,,,,,,
2020-05-25,US_MS_28089,11.51,,,,,,,,
2020-05-25,US_MS_28091,53.45,,,,,,,,
2020-05-25,US_MS_28093,35.34,,,,,,,,
2020-05-25,US_MS_28095,21.72,,,,,,,,
2020-05-25,US_MS_28097,38.68,,,,,,,,
2020-05-25,US_MS_28099,8.15,,,,,,,,
2020-05-25,US_MS_28101,17.49,,,,,,,,
2020-05-25,US_MS_28105,-21.05,,,,,,,,
2020-05-25,US_MS_28107,44.77,,,,,,,,
2020-05-25,US_MS_28109,31.65,,,,,,,,
2020-05-25,US_MS_28113,28,,,,,,,,
2020-05-25,US_MS_28115,25.36,,,,,,,,
2020-05-25,US_MS_28117,13.94,,,,,,,,
2020-05-25,US_MS_28121,8.59,,,,,,,,
2020-05-25,US_MS_28123,19.31,,,,,,,,
2020-05-25,US_MS_28127,87.48,,,,,,,,
2020-05-25,US_MS_28131,34.68,,,,,,,,
2020-05-25,US_MS_28133,-10.59,,,,,,,,
2020-05-25,US_MS_28137,11.76,,,,,,,,
2020-05-25,US_MS_28139,29.51,,,,,,,,
2020-05-25,US_MS_28141,134.94,,,,,,,,
2020-05-25,US_MS_28143,28.14,,,,,,,,
2020-05-25,US_MS_28145,24.34,,,,,,,,
2020-05-25,US_MS_28149,25.54,,,,,,,,
2020-05-25,US_MS_28151,-2.98,,,,,,,,
2020-05-25,US_MS_28153,78.51,,,,,,,,
2020-05-25,US_MS_28159,-6.55,,,,,,,,
2020-05-25,US_MS_28161,24.98,,,,,,,,
2020-05-25,US_MS_28163,30.1,,,,,,,,
2020-05-25,US_MT,57.15,,,,,,,,
2020-05-25,US_MT_30001,41.52,,,,,,,,
2020-05-25,US_MT_30013,48.03,,,,,,,,
2020-05-25,US_MT_30029,67.11,,,,,,,,
2020-05-25,US_MT_30031,24.92,,,,,,,,
2020-05-25,US_MT_30047,108.45,,,,,,,,
2020-05-25,US_MT_30049,38.2,,,,,,,,
2020-05-25,US_MT_30057,17.5,,,,,,,,
2020-05-25,US_MT_30063,52.89,,,,,,,,
2020-05-25,US_MT_30081,80.12,,,,,,,,
2020-05-25,US_MT_30093,66.65,,,,,,,,
2020-05-25,US_MT_30111,46.71,,,,,,,,
2020-05-25,US_NC,9.87,,,,,,,,
2020-05-25,US_NC_37001,10.36,,,,,,,,
2020-05-25,US_NC_37003,23.17,,,,,,,,
2020-05-25,US_NC_37007,236.42,,,,,,,,
2020-05-25,US_NC_37009,91.74,,,,,,,,
2020-05-25,US_NC_37011,95.21,,,,,,,,
2020-05-25,US_NC_37013,60.19,,,,,,,,
2020-05-25,US_NC_37017,74.58,,,,,,,,
2020-05-25,US_NC_37019,125.96,,,,,,,,
2020-05-25,US_NC_37021,5.98,,,,,,,,
2020-05-25,US_NC_37023,53.64,,,,,,,,
2020-05-25,US_NC_37025,11.57,,,,,,,,
2020-05-25,US_NC_37027,16.66,,,,,,,,
2020-05-25,US_NC_37031,233.53,,,,,,,,
2020-05-25,US_NC_37033,36.45,,,,,,,,
2020-05-25,US_NC_37035,14.56,,,,,,,,
2020-05-25,US_NC_37037,20.61,,,,,,,,
2020-05-25,US_NC_37039,96.28,,,,,,,,
2020-05-25,US_NC_37045,17.77,,,,,,,,
2020-05-25,US_NC_37047,171.64,,,,,,,,
2020-05-25,US_NC_37049,58.53,,,,,,,,
2020-05-25,US_NC_37051,26.7,,,,,,,,
2020-05-25,US_NC_37053,416.16,,,,,,,,
2020-05-25,US_NC_37055,526.65,,,,,,,,
2020-05-25,US_NC_37057,25.22,,,,,,,,
2020-05-25,US_NC_37059,20.82,,,,,,,,
2020-05-25,US_NC_37061,107.37,,,,,,,,
2020-05-25,US_NC_37063,-22.55,,,,,,,,
2020-05-25,US_NC_37065,29.75,,,,,,,,
2020-05-25,US_NC_37067,-3.67,,,,,,,,
2020-05-25,US_NC_37069,11.88,,,,,,,,
2020-05-25,US_NC_37071,6.95,,,,,,,,
2020-05-25,US_NC_37077,20.28,,,,,,,,
2020-05-25,US_NC_37079,26.9,,,,,,,,
2020-05-25,US_NC_37081,-1.85,,,,,,,,
2020-05-25,US_NC_37083,90.94,,,,,,,,
2020-05-25,US_NC_37085,38.44,,,,,,,,
2020-05-25,US_NC_37087,70.9,,,,,,,,
2020-05-25,US_NC_37089,20.23,,,,,,,,
2020-05-25,US_NC_37091,-7.3,,,,,,,,
2020-05-25,US_NC_37093,37.63,,,,,,,,
2020-05-25,US_NC_37097,12.78,,,,,,,,
2020-05-25,US_NC_37099,49.21,,,,,,,,
2020-05-25,US_NC_37101,33.97,,,,,,,,
2020-05-25,US_NC_37103,115.95,,,,,,,,
2020-05-25,US_NC_37105,11.89,,,,,,,,
2020-05-25,US_NC_37107,50.6,,,,,,,,
2020-05-25,US_NC_37109,7.28,,,,,,,,
2020-05-25,US_NC_37111,57.76,,,,,,,,
2020-05-25,US_NC_37113,95.01,,,,,,,,
2020-05-25,US_NC_37115,73.15,,,,,,,,
2020-05-25,US_NC_37117,62.05,,,,,,,,
2020-05-25,US_NC_37119,-13.55,,,,,,,,
2020-05-25,US_NC_37123,148.71,,,,,,,,
2020-05-25,US_NC_37125,20.97,,,,,,,,
2020-05-25,US_NC_37127,41.05,,,,,,,,
2020-05-25,US_NC_37129,34.73,,,,,,,,
2020-05-25,US_NC_37131,144.4,,,,,,,,
2020-05-25,US_NC_37133,57.79,,,,,,,,
2020-05-25,US_NC_37135,-20.12,,,,,,,,
2020-05-25,US_NC_37139,13.28,,,,,,,,
2020-05-25,US_NC_37141,121.01,,,,,,,,
2020-05-25,US_NC_37145,39.41,,,,,,,,
2020-05-25,US_NC_37147,-6.34,,,,,,,,
2020-05-25,US_NC_37149,71.57,,,,,,,,
2020-05-25,US_NC_37151,28.29,,,,,,,,
2020-05-25,US_NC_37153,159.94,,,,,,,,
2020-05-25,US_NC_37155,75.73,,,,,,,,
2020-05-25,US_NC_37157,18.01,,,,,,,,
2020-05-25,US_NC_37159,17,,,,,,,,
2020-05-25,US_NC_37161,48.83,,,,,,,,
2020-05-25,US_NC_37163,57.22,,,,,,,,
2020-05-25,US_NC_37165,122.36,,,,,,,,
2020-05-25,US_NC_37167,23.72,,,,,,,,
2020-05-25,US_NC_37169,59.16,,,,,,,,
2020-05-25,US_NC_37171,47.24,,,,,,,,
2020-05-25,US_NC_37173,267.7,,,,,,,,
2020-05-25,US_NC_37175,77.69,,,,,,,,
2020-05-25,US_NC_37179,5.03,,,,,,,,
2020-05-25,US_NC_37181,51.65,,,,,,,,
2020-05-25,US_NC_37183,-12.17,,,,,,,,
2020-05-25,US_NC_37185,171.32,,,,,,,,
2020-05-25,US_NC_37189,0.74,,,,,,,,
2020-05-25,US_NC_37191,31.6,,,,,,,,
2020-05-25,US_NC_37193,42.97,,,,,,,,
2020-05-25,US_NC_37195,32.87,,,,,,,,
2020-05-25,US_NC_37197,32.22,,,,,,,,
2020-05-25,US_ND,20.29,,,,,,,,
2020-05-25,US_ND_38015,23.07,,,,,,,,
2020-05-25,US_ND_38017,8.22,,,,,,,,
2020-05-25,US_ND_38035,1.95,,,,,,,,
2020-05-25,US_ND_38053,-39.96,,,,,,,,
2020-05-25,US_ND_38059,65.95,,,,,,,,
